trial_type	correct	response_time
neu	1	0.648
inc	1	0.712
con	1	0.536
inc	0	0.496
inc	1	0.64
neu	1	0.52
con	1	0.505
con	1	0.569
neu	1	0.496
con	1	0.472
inc	1	0.64
neu	1	0.504
con	1	0.44
neu	1	0.4
neu	1	0.512
inc	1	0.512
neu	1	0.472
con	1	0.456
con	1	0.456
inc	1	0.6
con	1	0.528
neu	1	0.529
neu	1	0.504
inc	1	0.584
neu	1	0.52
inc	0	0.416
con	1	0.56
neu	1	0.52
inc	1	0.576
inc	1	0.656
inc	1	0.568
inc	1	0.544
inc	1	0.664
inc	1	0.48
con	1	0.545
neu	1	0.568
con	1	0.56
inc	1	0.576
neu	1	0.568
neu	1	0.52
neu	1	0.408
neu	1	0.416
neu	1	0.56
inc	1	0.592
inc	1	0.465
inc	1	0.632
inc	1	0.624
neu	1	0.48
con	1	0.472
neu	1	0.424
con	1	0.464
inc	1	0.6
con	1	0.472
neu	1	0.584
neu	1	0.584
con	1	0.632
con	1	0.488
inc	1	0.52
inc	1	1.456
con	1	0.488
inc	1	0.592
con	1	0.464
con	1	0.408
con	1	0.552
neu	1	0.48
inc	1	0.584
neu	1	0.456
neu	1	0.496
inc	1	0.416
neu	1	0.472
inc	1	0.584
con	1	0.465
con	1	0.584
neu	1	0.488
inc	0	0.4
neu	1	0.384
inc	1	0.608
neu	1	0.568
con	1	0.528
inc	1	0.512
neu	1	0.528
con	1	0.472
inc	1	0.657
con	1	0.496
con	1	0.496
neu	1	0.568
inc	0	1.032
con	1	0.568
inc	0	0.416
con	1	0.504
neu	1	0.48
inc	1	0.64
neu	1	0.456
inc	1	0.537
con	1	0.848
con	1	0.528
con	1	0.504
neu	1	0.528
con	1	0.512
inc	1	0.688
con	1	0.504
inc	1	0.6
con	1	0.656
inc	1	0.624
neu	1	0.616
neu	1	0.52
inc	1	0.601
neu	1	0.584
con	1	0.528
con	1	0.568
neu	1	0.512
inc	0	0.4
con	1	0.6
con	1	0.6
con	1	0.536
con	1	0.584
neu	1	0.44
neu	1	0.472
inc	1	0.617
neu	1	0.52
