trial_type	correct	response_time
neu	1	0.576
inc	1	0.705
con	1	0.585
inc	1	0.609
inc	1	0.736
neu	1	0.632
con	1	0.488
con	1	0.624
neu	1	0.593
con	1	0.633
inc	1	0.753
neu	1	0.641
con	1	0.64
neu	1	0.592
neu	1	0.704
inc	1	0.664
neu	1	0.537
con	1	0.673
con	1	0.673
inc	1	0.576
con	1	0.592
neu	1	0.632
neu	1	0.537
inc	1	0.761
neu	1	0.632
inc	1	0.8
con	1	0.584
neu	1	0.624
inc	1	0.704
inc	1	0.784
inc	1	0.592
inc	1	0.648
inc	1	0.991
inc	1	0.656
con	1	0.624
neu	1	0.624
con	1	0.663
inc	1	0.776
neu	1	0.6
neu	1	0.536
neu	1	0.527
neu	1	0.575
neu	1	0.559
inc	1	0.896
inc	1	0.624
inc	1	0.624
inc	1	0.584
neu	1	0.616
con	1	0.568
neu	1	0.536
con	1	0.519
inc	1	0.783
con	1	0.56
neu	1	0.528
neu	1	0.592
con	1	0.631
con	1	0.551
inc	1	0.671
inc	1	0.656
con	1	0.76
inc	1	0.784
con	1	0.64
con	1	0.64
con	1	0.576
neu	1	0.552
inc	1	0.704
neu	1	0.568
neu	1	0.639
inc	1	0.639
neu	1	0.583
inc	1	0.728
con	1	0.672
con	1	0.48
neu	1	0.504
inc	1	0.64
neu	1	0.527
inc	1	0.639
neu	1	0.576
con	1	0.56
inc	1	0.687
neu	1	0.543
con	1	0.607
inc	1	0.72
con	1	0.552
con	1	0.64
neu	1	0.583
inc	1	0.791
con	1	0.56
inc	1	0.68
con	1	0.6
neu	1	0.543
inc	1	0.647
neu	1	0.655
inc	1	0.704
con	1	0.6
con	1	0.576
con	1	0.56
neu	1	0.584
con	1	0.568
inc	1	0.72
con	1	0.6
inc	1	0.736
con	1	0.704
inc	1	0.816
neu	1	0.608
neu	1	0.575
inc	1	0.72
neu	1	0.672
con	1	0.632
con	1	0.656
neu	1	0.503
inc	1	0.655
con	1	0.608
con	1	0.568
con	1	0.536
con	1	0.576
neu	1	0.615
neu	1	0.479
inc	1	0.679
neu	1	0.584
