trial_type	correct	response_time
neu	1	0.462
inc	0	0.534
con	1	0.423
inc	0	0.511
inc	1	0.631
neu	1	0.502
con	1	0.438
con	1	0.438
neu	1	0.438
con	1	0.462
inc	1	0.598
neu	1	0.43
con	0	0.55
neu	1	0.406
neu	1	0.542
inc	0	0.422
neu	1	0.527
con	1	0.479
con	1	0.503
inc	1	0.631
con	1	0.495
neu	1	0.606
neu	1	0.55
inc	1	0.758
neu	1	0.558
inc	1	0.606
con	1	0.566
neu	1	0.51
inc	1	0.598
inc	1	0.646
inc	1	0.695
inc	1	0.567
inc	1	0.831
inc	1	0.59
con	1	0.422
neu	1	0.55
con	1	0.454
inc	1	0.558
neu	1	0.559
neu	1	0.543
neu	1	0.551
neu	1	0.575
neu	1	0.447
inc	0	0.566
inc	1	0.638
inc	0	0.542
inc	1	0.622
neu	1	0.494
con	1	0.47
neu	1	0.502
con	1	0.454
inc	1	0.654
con	1	0.494
neu	1	0.543
neu	1	0.439
con	1	0.903
con	1	0.535
inc	0	0.462
inc	1	0.614
con	1	0.526
inc	1	0.678
con	1	0.55
con	1	0.55
con	1	0.502
neu	1	0.543
inc	1	0.591
neu	1	0.735
neu	1	0.551
inc	1	0.575
neu	1	0.55
inc	1	0.51
con	1	0.422
con	1	0.438
neu	1	0.47
inc	1	0.606
neu	1	0.55
inc	1	0.686
neu	1	0.478
con	1	0.518
inc	0	0.454
neu	1	0.718
con	1	0.485
inc	1	0.661
con	1	0.421
con	1	0.525
neu	1	0.51
inc	1	0.758
con	1	0.51
inc	0	0.542
con	1	0.582
neu	1	0.606
inc	1	0.63
neu	1	0.597
inc	1	0.661
con	1	0.525
con	1	0.541
con	1	0.445
neu	1	0.509
con	1	0.493
inc	0	0.47
con	1	0.518
inc	0	0.43
con	1	0.534
inc	1	0.742
neu	1	0.582
neu	1	0.541
inc	1	0.749
neu	1	0.429
con	1	0.597
con	1	0.606
neu	1	0.478
inc	0	0.702
con	1	0.526
con	1	0.43
con	1	0.566
con	1	0.446
neu	1	0.558
neu	1	0.525
inc	0	0.509
neu	1	0.565
