trial_type	correct	response_time
neu	1	0.711
inc	1	0.807
con	1	0.494
inc	1	0.614
inc	1	0.614
neu	1	0.599
con	1	0.519
con	1	0.607
neu	1	0.535
con	1	0.527
inc	1	0.719
neu	1	0.607
con	1	0.559
neu	1	0.663
neu	1	0.623
inc	0	0.855
neu	1	0.463
con	1	0.462
con	1	0.606
inc	1	0.567
con	1	0.543
neu	1	0.583
neu	1	0.495
inc	1	0.655
neu	1	0.631
inc	1	0.695
con	1	0.751
neu	1	0.503
inc	1	0.711
inc	1	0.751
inc	1	0.735
inc	1	0.638
inc	0	0.735
inc	1	0.799
con	1	0.535
neu	1	0.559
con	1	0.591
inc	0	0.807
neu	1	0.678
neu	1	0.534
neu	1	0.463
neu	1	0.519
neu	1	0.527
inc	1	0.679
inc	1	0.719
inc	1	0.599
inc	1	0.591
neu	1	0.519
con	1	0.567
neu	1	0.503
con	1	0.527
inc	1	1.047
con	1	0.559
neu	1	0.567
neu	1	0.734
con	1	0.727
con	1	0.559
inc	1	0.775
inc	1	0.807
con	1	0.479
inc	1	0.815
con	1	0.631
con	1	0.503
con	1	0.799
neu	1	0.519
inc	1	0.926
neu	1	0.686
neu	1	0.598
inc	1	0.686
neu	1	0.766
inc	1	0.646
con	1	0.766
con	1	0.518
neu	1	1.03
inc	1	0.67
neu	1	0.598
inc	1	0.742
neu	1	0.599
con	1	0.71
inc	1	1.446
neu	1	0.646
con	1	0.574
inc	1	0.934
con	1	0.718
con	1	0.726
neu	1	1.142
inc	1	0.863
con	1	1.174
inc	1	1.742
con	1	1.014
neu	1	0.606
inc	1	0.934
neu	1	0.678
inc	1	0.726
con	1	0.742
con	1	0.51
con	1	0.774
neu	1	0.886
con	1	0.622
inc	1	0.919
con	1	0.759
inc	1	0.798
con	1	1.03
inc	1	1.086
neu	1	0.75
neu	1	1.062
inc	0	0.0
neu	1	0.902
con	1	0.574
con	1	1.518
neu	1	0.614
inc	1	0.846
con	1	1.191
con	1	0.518
con	1	0.966
con	1	0.83
neu	1	0.606
neu	1	0.718
inc	1	0.694
neu	1	0.51
