trial_type	correct	response_time
neu	1	0.646
inc	1	0.862
con	1	0.87
inc	1	0.75
inc	1	0.678
neu	1	0.606
con	1	0.895
con	1	0.695
neu	1	0.686
con	1	0.566
inc	1	0.742
neu	1	0.582
con	1	0.678
neu	1	0.67
neu	1	0.686
inc	1	0.783
neu	1	0.662
con	1	0.622
con	1	0.638
inc	1	0.726
con	1	0.63
neu	1	0.654
neu	1	0.623
inc	1	0.766
neu	1	0.702
inc	1	0.942
con	1	0.726
neu	1	0.766
inc	1	0.686
inc	1	0.742
inc	1	1.326
inc	1	0.687
inc	1	0.758
inc	1	0.614
con	1	0.67
neu	1	0.662
con	1	0.662
inc	1	0.758
neu	1	0.718
neu	1	0.654
neu	1	0.534
neu	1	0.446
neu	1	0.637
inc	1	0.789
inc	1	0.813
inc	1	0.773
inc	1	0.669
neu	1	0.677
con	1	0.678
neu	1	0.638
con	1	0.59
inc	1	0.742
con	1	0.629
neu	1	0.669
neu	1	0.645
con	1	0.942
con	1	0.622
inc	1	0.734
inc	1	0.709
con	1	0.653
inc	1	0.741
con	1	0.662
con	1	0.67
con	1	0.589
neu	1	0.565
inc	1	0.677
neu	1	0.653
neu	1	0.565
inc	1	0.734
neu	1	0.71
inc	1	0.75
con	1	0.598
con	1	0.709
neu	1	0.629
inc	1	0.677
neu	1	0.597
inc	1	0.726
neu	1	0.678
con	1	0.701
inc	1	0.741
neu	1	0.629
con	1	0.629
inc	1	0.774
con	1	0.71
con	1	0.726
neu	1	0.573
inc	1	0.909
con	1	0.63
inc	1	0.814
con	1	0.622
neu	1	0.509
inc	1	0.629
neu	1	0.669
inc	1	0.653
con	1	0.605
con	1	0.582
con	1	0.63
neu	1	0.526
con	1	0.646
inc	1	0.709
con	1	0.653
inc	1	0.709
con	1	0.629
inc	1	0.646
neu	1	0.59
neu	1	0.63
inc	1	0.709
neu	1	0.621
con	1	0.605
con	1	0.686
neu	1	0.582
inc	1	0.662
con	1	0.669
con	1	0.621
con	1	0.605
con	1	0.662
neu	1	0.622
neu	1	0.662
inc	1	1.758
neu	1	0.669
