trial_type	correct	response_time
neu	1	0.815
inc	1	0.791
con	1	0.591
inc	1	0.831
inc	1	0.671
neu	1	0.711
con	1	0.527
con	1	0.679
neu	1	0.711
con	1	0.639
inc	1	0.775
neu	1	0.616
con	1	0.696
neu	1	0.68
neu	1	0.744
inc	1	0.88
neu	1	0.704
con	1	0.623
con	1	0.616
inc	1	0.687
con	1	0.759
neu	1	0.84
neu	1	0.744
inc	1	0.776
neu	1	0.721
inc	1	0.784
con	1	0.648
neu	1	0.696
inc	1	0.656
inc	1	0.792
inc	1	0.808
inc	1	0.848
inc	1	0.713
inc	1	0.721
con	1	0.729
neu	1	0.833
con	1	0.721
inc	1	0.841
neu	1	0.746
neu	1	0.626
neu	1	0.594
neu	1	0.603
neu	1	0.682
inc	1	0.716
inc	1	0.756
inc	1	0.673
inc	1	0.748
neu	1	0.668
con	1	0.7
neu	1	0.62
con	1	0.604
inc	1	0.78
con	1	0.733
neu	1	0.516
neu	1	0.708
con	1	0.709
con	1	0.653
inc	1	0.797
inc	1	0.797
con	1	0.645
inc	1	0.741
con	1	0.629
con	1	0.63
con	1	0.654
neu	1	0.678
inc	1	0.95
neu	1	0.726
neu	1	0.694
inc	1	0.789
neu	1	0.694
inc	1	0.845
con	1	0.677
con	1	0.653
neu	1	0.605
inc	1	0.765
neu	1	0.621
inc	1	0.75
neu	1	0.614
con	1	0.694
inc	1	0.814
neu	1	0.702
con	1	0.686
inc	1	0.75
con	1	0.734
con	1	0.783
neu	1	0.671
inc	1	0.783
con	1	0.711
inc	1	0.831
con	1	0.719
neu	1	0.647
inc	1	0.903
neu	1	0.679
inc	1	0.816
con	1	0.975
con	1	0.687
con	1	0.679
neu	1	0.751
con	1	0.719
inc	1	0.855
con	1	0.975
inc	1	0.968
con	1	0.679
inc	1	0.896
neu	1	0.816
neu	1	0.744
inc	1	0.88
neu	1	0.736
con	1	0.728
con	1	0.736
neu	1	0.68
inc	1	0.792
con	1	0.809
con	1	0.681
con	1	0.729
con	1	0.665
neu	1	0.761
neu	1	0.705
inc	1	0.712
neu	1	0.8
