trial_type	correct	response_time
neu	1	0.626
inc	1	0.77
con	1	0.57
inc	1	0.762
inc	1	0.633
neu	1	0.577
con	1	0.585
con	1	0.633
neu	1	0.457
con	1	0.497
inc	1	0.69
neu	1	0.53
con	1	0.674
neu	1	0.578
neu	1	0.569
inc	1	0.705
neu	1	0.465
con	1	0.409
con	1	0.441
inc	1	0.753
con	1	0.561
neu	1	0.642
neu	1	0.618
inc	1	0.729
neu	1	0.737
inc	1	0.857
con	1	0.625
neu	1	0.609
inc	1	0.729
inc	1	0.714
inc	1	0.698
inc	1	0.618
inc	1	0.809
inc	1	0.697
con	1	0.617
neu	1	0.689
con	1	0.586
inc	1	0.882
neu	1	0.569
neu	1	0.633
neu	1	0.569
neu	1	0.505
neu	1	0.569
inc	1	0.657
inc	1	0.649
inc	1	0.786
inc	1	0.866
neu	1	0.602
con	1	0.594
neu	1	0.706
con	1	0.537
inc	1	0.689
con	1	0.569
neu	1	0.585
neu	1	0.633
con	1	0.81
con	1	0.418
inc	1	0.658
inc	1	0.305
con	1	0.745
inc	1	0.865
con	1	0.578
con	1	0.514
con	1	0.594
neu	1	0.434
inc	1	0.762
neu	1	0.609
neu	1	0.545
inc	0	0.529
neu	1	0.609
inc	1	0.665
con	1	0.689
con	1	0.545
neu	1	0.594
inc	1	0.49
neu	1	0.674
inc	1	0.818
neu	1	0.641
con	1	0.569
inc	1	1.337
neu	1	1.273
con	1	0.746
inc	1	0.93
con	1	0.714
con	1	0.633
neu	1	0.617
inc	1	0.769
con	1	0.706
inc	1	0.81
con	1	0.586
neu	1	0.474
inc	1	0.785
neu	1	0.577
inc	1	0.769
con	1	0.681
con	1	0.681
con	1	0.577
neu	1	0.513
con	1	0.425
inc	1	0.873
con	1	0.617
inc	1	1.752
con	1	0.52
inc	1	0.88
neu	1	0.633
neu	1	0.625
inc	1	1.609
neu	1	0.777
con	1	0.665
con	1	0.473
neu	1	0.616
inc	1	0.688
con	1	0.721
con	1	0.593
con	0	0.337
con	1	0.793
neu	1	0.617
neu	1	0.585
inc	1	0.865
neu	1	0.584
