trial_type	correct	response_time
neu	1	1.39
inc	1	1.622
con	1	1.111
inc	0	1.943
inc	1	1.055
neu	1	1.814
con	1	0.822
con	1	0.646
neu	1	0.494
con	1	1.687
inc	1	0.847
neu	1	1.023
con	0	0.0
neu	1	0.695
neu	1	0.622
inc	1	0.822
neu	1	0.558
con	1	0.519
con	1	0.703
inc	1	0.919
con	1	0.615
neu	1	0.59
neu	1	0.742
inc	0	0.0
neu	0	0.799
inc	1	0.735
con	1	1.079
neu	1	1.07
inc	1	1.246
inc	0	0.0
inc	1	1.255
inc	1	1.255
inc	1	1.623
inc	1	0.902
con	1	1.006
neu	1	0.935
con	1	1.447
inc	1	1.95
neu	1	1.127
neu	1	0.727
neu	1	0.903
neu	1	0.599
neu	1	0.791
inc	1	1.294
inc	1	0.806
inc	1	1.014
inc	0	0.0
neu	1	0.646
con	1	0.759
neu	1	0.479
con	1	0.567
inc	1	0.871
con	1	0.59
neu	1	0.854
neu	1	0.575
con	0	1.487
con	1	0.975
inc	1	1.277
inc	1	1.038
con	1	0.814
inc	0	0.0
con	1	0.958
con	1	0.574
con	1	0.91
neu	1	0.862
inc	1	0.727
neu	1	1.175
neu	1	0.974
inc	1	0.807
neu	1	0.663
inc	1	0.678
con	1	1.102
con	1	0.614
neu	1	0.703
inc	1	0.703
neu	1	0.695
inc	1	1.183
neu	1	0.966
con	1	1.623
inc	0	0.0
neu	1	1.647
con	1	0.783
inc	1	1.174
con	1	1.566
con	1	1.15
neu	1	0.71
inc	1	0.814
con	1	0.734
inc	0	0.0
con	1	0.758
neu	1	0.71
inc	1	1.854
neu	0	1.166
inc	1	1.581
con	1	0.718
con	1	0.63
con	1	0.766
neu	1	0.686
con	1	0.838
inc	0	0.0
con	1	1.342
inc	1	0.862
con	1	1.478
inc	1	1.91
neu	1	1.23
neu	0	0.0
inc	1	1.469
neu	1	0.622
con	1	0.91
con	1	1.358
neu	0	0.0
inc	1	0.79
con	0	0.0
con	1	1.55
con	1	1.742
con	1	1.318
neu	1	0.638
neu	1	0.678
inc	0	0.0
neu	1	1.518
