trial_type	correct	response_time
neu	1	0.623
inc	1	0.767
con	1	0.535
inc	1	0.783
inc	0	0.431
neu	1	0.504
con	1	0.64
con	1	0.424
neu	1	0.52
con	1	0.456
inc	1	0.399
neu	1	0.367
con	1	0.871
neu	1	0.415
neu	0	0.455
inc	0	0.639
neu	1	0.519
con	1	0.479
con	1	0.567
inc	1	0.615
con	1	0.528
neu	1	0.56
neu	1	0.528
inc	1	1.175
neu	1	0.455
inc	1	0.711
con	1	0.511
neu	1	0.647
inc	1	0.743
inc	1	1.039
inc	1	0.823
inc	1	1.015
inc	1	0.832
inc	1	1.112
con	1	0.712
neu	1	0.696
con	1	0.767
inc	1	1.191
neu	1	0.615
neu	1	0.639
neu	1	0.615
neu	1	0.52
neu	1	0.48
inc	1	1.096
inc	1	0.8
inc	1	0.768
inc	1	0.72
neu	1	0.728
con	1	0.896
neu	1	0.671
con	1	0.799
inc	1	1.159
con	1	1.375
neu	1	0.671
neu	1	0.687
con	1	0.728
con	1	0.736
inc	1	0.784
inc	1	1.248
con	1	0.704
inc	1	0.727
con	1	0.655
con	1	0.671
con	1	0.695
neu	1	0.583
inc	1	0.751
neu	1	0.663
neu	1	0.511
inc	1	0.695
neu	1	0.607
inc	1	0.735
con	1	0.671
con	1	0.663
neu	1	0.654
inc	1	0.894
neu	1	0.638
inc	1	0.71
neu	1	0.599
con	1	0.863
inc	1	1.207
neu	1	0.503
con	1	0.623
inc	1	0.759
con	1	0.815
con	1	0.534
neu	1	0.558
inc	1	0.759
con	1	0.823
inc	1	0.887
con	1	0.911
neu	1	0.591
inc	1	0.727
neu	1	0.591
inc	1	0.735
con	1	0.671
con	1	0.751
con	1	0.631
neu	1	0.526
con	1	0.734
inc	1	1.599
con	1	0.583
inc	1	0.679
con	1	0.551
inc	1	1.823
neu	1	0.495
neu	1	0.543
inc	1	1.015
neu	1	0.599
con	1	0.767
con	1	0.606
neu	1	0.59
inc	1	1.534
con	1	0.631
con	1	0.711
con	1	0.639
con	1	0.655
neu	1	0.599
neu	1	0.591
inc	1	0.895
neu	1	0.583
