trial_type	correct	response_time
neu	1	0.651
inc	0	1.075
con	1	0.419
inc	1	0.387
inc	1	0.635
neu	1	0.651
con	1	0.587
con	1	0.475
neu	1	0.587
con	1	0.491
inc	1	0.707
neu	1	0.435
con	1	0.691
neu	1	0.523
neu	1	0.683
inc	0	0.475
neu	1	0.515
con	1	0.595
con	1	0.683
inc	1	0.667
con	1	0.691
neu	1	0.763
neu	1	0.643
inc	1	0.651
neu	1	0.571
inc	0	1.019
con	1	0.691
neu	1	0.659
inc	1	0.659
inc	1	0.642
inc	1	0.739
inc	1	0.603
inc	1	0.627
inc	1	0.739
con	1	0.603
neu	1	0.755
con	1	0.723
inc	1	0.771
neu	1	0.707
neu	1	0.667
neu	1	0.731
neu	1	0.571
neu	1	0.747
inc	1	0.891
inc	1	0.683
inc	1	0.611
inc	1	0.643
neu	1	0.627
con	1	0.635
neu	1	0.619
con	1	0.675
inc	1	0.739
con	1	0.603
neu	1	0.595
neu	1	0.635
con	1	0.771
con	1	0.867
inc	1	0.811
inc	1	1.379
con	1	0.698
inc	1	0.69
con	1	0.778
con	1	0.635
con	1	0.531
neu	1	0.715
inc	1	0.722
neu	1	0.538
neu	1	0.538
inc	1	0.834
neu	1	0.434
inc	1	0.634
con	1	0.651
con	1	0.603
neu	1	0.618
inc	1	0.802
neu	1	0.706
inc	1	0.794
neu	1	0.763
con	1	0.938
inc	1	0.866
neu	1	0.754
con	1	0.746
inc	1	0.931
con	1	0.755
con	1	0.754
neu	1	0.65
inc	1	0.77
con	1	0.587
inc	1	0.698
con	1	0.682
neu	1	0.69
inc	1	0.77
neu	1	0.522
inc	1	0.698
con	1	0.603
con	1	0.659
con	1	0.602
neu	1	0.57
con	1	0.538
inc	1	0.666
con	1	0.627
inc	1	0.739
con	1	0.586
inc	1	0.682
neu	1	0.658
neu	1	0.506
inc	1	0.707
neu	1	0.603
con	1	0.707
con	1	0.65
neu	1	0.594
inc	1	0.698
con	1	0.563
con	1	0.546
con	1	0.738
con	1	0.618
neu	1	0.69
neu	1	0.602
inc	1	0.666
neu	1	0.699
