trial_type	correct	response_time
neu	1	0.792
inc	1	0.784
con	1	0.6
inc	1	0.616
inc	1	0.64
neu	1	0.634
con	1	0.426
con	1	0.402
neu	1	0.346
con	1	0.506
inc	0	0.474
neu	1	0.458
con	1	0.459
neu	1	0.315
neu	1	0.483
inc	0	0.315
neu	1	0.379
con	1	0.467
con	1	0.435
inc	0	0.443
con	1	0.411
neu	1	0.444
neu	1	0.428
inc	1	0.643
neu	1	0.427
inc	0	0.347
con	0	0.283
neu	1	0.491
inc	1	0.643
inc	1	0.564
inc	1	0.476
inc	0	0.404
inc	1	0.58
inc	1	0.564
con	1	0.42
neu	1	0.524
con	1	0.628
inc	1	0.764
neu	1	0.508
neu	1	0.548
neu	1	0.556
neu	1	0.461
neu	1	0.453
inc	0	0.397
inc	0	0.349
inc	1	0.549
inc	0	0.405
neu	1	0.517
con	1	0.413
neu	1	0.373
con	1	0.421
inc	1	0.781
con	1	0.285
neu	1	0.605
neu	1	0.661
con	1	0.477
con	1	0.461
inc	0	0.725
inc	1	0.638
con	1	0.478
inc	1	0.638
con	1	0.542
con	1	0.414
con	1	0.582
neu	1	0.59
inc	1	0.59
neu	1	0.494
neu	1	0.446
inc	1	0.574
neu	1	0.582
inc	1	0.47
con	1	0.606
con	1	0.366
neu	1	0.502
inc	0	0.534
neu	1	0.382
inc	1	0.647
neu	1	0.551
con	1	1.055
inc	0	0.567
neu	1	0.511
con	1	0.486
inc	1	0.703
con	1	0.471
con	1	0.391
neu	1	0.447
inc	1	0.687
con	1	0.488
inc	1	0.688
con	1	0.496
neu	1	0.44
inc	1	0.616
neu	1	0.552
inc	1	0.552
con	1	0.448
con	1	0.519
con	0	0.415
neu	1	0.416
con	1	0.544
inc	1	0.792
con	1	0.52
inc	0	0.432
con	1	0.544
inc	1	0.608
neu	1	0.44
neu	1	0.465
inc	1	0.705
neu	1	0.417
con	1	0.46
con	1	0.459
neu	1	0.539
inc	1	0.691
con	1	0.475
con	1	0.58
con	1	0.332
con	1	0.532
neu	0	0.34
neu	1	0.94
inc	0	0.796
neu	1	0.66
