trial_type	correct	response_time
neu	1	0.857
inc	1	0.713
con	1	0.81
inc	1	0.674
inc	1	0.65
neu	1	0.625
con	1	0.745
con	1	0.625
neu	1	0.481
con	1	0.649
inc	1	0.689
neu	1	0.625
con	1	0.602
neu	1	0.594
neu	1	0.634
inc	1	0.721
neu	1	0.553
con	0	0.481
con	1	0.593
inc	1	0.657
con	1	0.681
neu	1	0.682
neu	1	0.602
inc	1	0.753
neu	1	0.609
inc	1	0.737
con	1	0.553
neu	1	0.593
inc	1	0.721
inc	1	0.714
inc	1	0.658
inc	1	0.77
inc	1	0.697
inc	1	0.577
con	1	0.593
neu	1	0.674
con	1	0.674
inc	0	0.985
neu	1	0.665
neu	1	0.674
neu	0	0.0
neu	1	0.618
neu	1	0.602
inc	1	0.914
inc	1	0.674
inc	1	0.681
inc	1	0.657
neu	1	0.553
con	1	0.681
neu	1	0.505
con	1	0.521
inc	1	0.802
con	1	0.474
neu	1	0.522
neu	1	0.505
con	1	0.681
con	1	0.593
inc	1	0.873
inc	1	0.874
con	1	0.554
inc	1	0.81
con	1	0.665
con	1	0.481
con	1	0.609
neu	1	0.561
inc	1	0.81
neu	1	0.578
neu	1	0.794
inc	1	0.826
neu	1	0.673
inc	1	0.721
con	1	0.657
con	1	0.633
neu	1	0.593
inc	1	0.674
neu	1	0.61
inc	1	0.73
neu	1	0.777
con	1	0.809
inc	1	1.665
neu	1	0.657
con	1	0.506
inc	1	0.786
con	1	0.602
con	1	0.745
neu	1	0.665
inc	1	0.681
con	1	0.705
inc	1	0.737
con	1	0.625
neu	0	0.0
inc	0	1.384
neu	1	0.617
inc	1	0.665
con	1	0.729
con	1	0.425
con	1	0.481
neu	1	0.617
con	1	0.825
inc	1	1.104
con	1	0.833
inc	1	0.745
con	1	0.601
inc	1	0.657
neu	1	0.545
neu	1	0.593
inc	1	0.673
neu	1	0.648
con	1	0.496
con	1	0.713
neu	1	0.481
inc	1	0.681
con	1	0.641
con	1	0.752
con	1	0.616
con	1	0.705
neu	1	0.561
neu	1	0.545
inc	1	0.737
neu	1	0.737
