trial_type	correct	response_time
neu	1	0.855
inc	0	0.447
con	1	0.455
inc	1	0.631
inc	1	0.591
neu	1	0.671
con	1	0.487
con	1	0.407
neu	1	0.511
con	1	0.463
inc	1	0.527
neu	1	0.487
con	1	0.479
neu	1	0.447
neu	1	0.463
inc	1	0.559
neu	1	0.471
con	1	0.727
con	1	0.479
inc	1	0.599
con	1	0.415
neu	1	0.479
neu	1	0.455
inc	1	0.583
neu	1	0.407
inc	1	0.567
con	1	0.463
neu	1	0.455
inc	1	0.631
inc	1	0.623
inc	1	0.551
inc	1	0.63
inc	1	0.591
inc	1	0.631
con	1	0.463
neu	1	0.511
con	1	0.687
inc	1	0.583
neu	1	0.519
neu	1	0.463
neu	1	0.471
neu	1	0.423
neu	1	0.495
inc	1	0.647
inc	1	0.543
inc	1	0.687
inc	1	0.599
neu	1	0.503
con	1	0.535
neu	1	0.431
con	1	0.495
inc	1	0.599
con	1	0.495
neu	1	0.455
neu	1	0.631
con	1	0.455
con	1	0.455
inc	1	0.599
inc	1	0.559
con	1	0.439
inc	1	0.623
con	1	0.495
con	1	0.455
con	1	0.519
neu	1	0.447
inc	1	0.615
neu	1	0.487
neu	1	0.438
inc	0	0.471
neu	1	0.471
inc	1	0.615
con	1	0.663
con	1	0.447
neu	1	0.599
inc	1	0.479
neu	1	0.391
inc	1	0.567
neu	1	0.495
con	1	0.911
inc	0	0.527
neu	1	0.559
con	1	0.495
inc	1	0.599
con	1	0.535
con	1	0.623
neu	1	0.495
inc	1	0.671
con	1	0.535
inc	1	0.655
con	1	0.511
neu	1	0.463
inc	1	0.671
neu	1	0.519
inc	1	0.647
con	1	0.519
con	1	0.511
con	1	0.527
neu	1	0.495
con	1	0.511
inc	1	0.719
con	1	0.503
inc	1	0.655
con	1	0.527
inc	1	0.575
neu	1	0.447
neu	1	0.582
inc	1	0.63
neu	1	0.558
con	1	0.582
con	1	0.51
neu	1	0.51
inc	1	0.575
con	1	0.566
con	1	0.614
con	1	0.518
con	1	0.686
neu	1	0.51
neu	1	0.726
inc	1	0.622
neu	1	0.535
