trial_type	correct	response_time
neu	1	0.577
inc	1	0.377
con	1	0.505
inc	0	0.441
inc	1	0.657
neu	1	0.569
con	1	0.489
con	1	0.545
neu	1	0.521
con	1	0.585
inc	0	0.881
neu	1	0.537
con	1	0.586
neu	1	0.625
neu	1	0.593
inc	0	0.713
neu	1	0.633
con	1	0.945
con	1	0.617
inc	0	0.945
con	1	0.569
neu	1	0.561
neu	1	0.585
inc	0	1.113
neu	1	0.593
inc	0	0.937
con	1	0.553
neu	1	0.593
inc	1	0.738
inc	1	0.729
inc	0	1.057
inc	1	0.793
inc	1	0.921
inc	1	0.649
con	1	0.761
neu	1	0.625
con	1	0.897
inc	1	1.153
neu	1	0.658
neu	1	0.586
neu	1	0.585
neu	1	0.441
neu	1	0.617
inc	1	1.449
inc	1	1.081
inc	1	0.737
inc	1	0.745
neu	1	0.641
con	1	0.625
neu	1	0.609
con	1	0.649
inc	1	1.057
con	1	0.681
neu	1	0.617
neu	1	0.625
con	1	0.769
con	1	0.601
inc	0	1.129
inc	1	0.968
con	1	0.648
inc	1	1.512
con	1	0.664
con	1	0.608
con	1	0.568
neu	1	0.696
inc	1	0.992
neu	1	0.705
neu	1	0.697
inc	1	0.817
neu	1	0.689
inc	1	0.817
con	1	0.777
con	1	0.633
neu	1	0.68
inc	1	0.968
neu	1	0.688
inc	1	0.904
neu	1	0.632
con	1	0.64
inc	0	0.808
neu	1	0.56
con	1	0.656
inc	1	0.977
con	1	0.593
con	1	0.609
neu	1	0.577
inc	1	1.176
con	1	0.64
inc	1	1.2
con	1	0.696
neu	1	0.568
inc	1	0.776
neu	1	0.592
inc	1	1.248
con	1	0.656
con	1	0.584
con	1	0.657
neu	1	0.609
con	1	0.601
inc	1	1.001
con	1	0.545
inc	0	1.12
con	1	0.584
inc	1	1.072
neu	1	0.632
neu	1	0.664
inc	1	0.904
neu	1	0.616
con	1	0.6
con	1	0.584
neu	1	0.696
inc	1	1.065
con	1	0.625
con	0	0.609
con	1	0.793
con	0	0.585
neu	0	0.56
neu	0	0.504
inc	0	1.032
neu	0	0.576
