trial_type	correct	response_time
neu	1	0.539
inc	1	0.595
con	1	0.483
inc	1	0.539
inc	1	0.628
neu	1	0.54
con	1	0.508
con	1	0.572
neu	1	0.468
con	1	0.564
inc	1	0.516
neu	1	0.492
con	1	0.508
neu	1	0.468
neu	1	0.612
inc	1	0.573
neu	1	0.445
con	1	0.429
con	1	0.517
inc	1	0.501
con	1	0.485
neu	1	0.469
neu	1	0.501
inc	1	0.62
neu	1	0.549
inc	1	0.525
con	1	0.469
neu	1	0.517
inc	1	0.485
inc	1	0.557
inc	1	0.533
inc	1	0.485
inc	1	0.541
inc	1	0.461
con	1	0.445
neu	1	0.549
con	1	0.534
inc	1	0.566
neu	1	0.518
neu	1	0.462
neu	1	0.51
neu	1	0.43
neu	1	0.702
inc	1	0.678
inc	1	0.55
inc	1	0.511
inc	1	0.553
neu	1	0.447
con	1	0.439
neu	1	0.399
con	1	0.375
inc	1	0.527
con	1	0.43
neu	1	0.502
neu	1	0.433
con	1	0.521
con	1	0.519
inc	1	0.583
inc	1	0.583
con	1	0.559
inc	1	0.519
con	1	0.49
con	1	0.439
con	1	0.53
neu	1	0.463
inc	1	0.586
neu	1	0.538
neu	1	0.488
inc	1	0.458
neu	1	0.53
inc	1	0.448
con	1	0.496
con	1	0.392
neu	1	0.456
inc	1	0.456
neu	1	0.435
inc	1	0.499
neu	1	0.45
con	1	0.506
inc	1	0.618
neu	1	0.403
con	1	0.435
inc	1	0.611
con	1	0.523
con	1	0.611
neu	1	0.547
inc	1	0.923
con	1	0.524
inc	1	0.532
con	1	0.548
neu	1	0.492
inc	1	0.452
neu	1	0.492
inc	1	0.628
con	1	0.428
con	1	0.46
con	1	0.444
neu	1	0.388
con	1	0.428
inc	1	0.549
con	1	0.493
inc	1	0.509
con	1	0.501
inc	1	0.573
neu	1	0.58
neu	1	0.572
inc	1	0.572
neu	1	0.524
con	1	0.484
con	1	0.493
neu	1	0.501
inc	1	0.477
con	1	0.461
con	1	0.605
con	1	0.485
con	1	0.477
neu	1	0.461
neu	1	0.509
inc	1	0.573
neu	1	0.486
