trial_type	correct	response_time
neu	1	0.474
inc	0	0.546
con	1	0.41
inc	1	0.602
inc	1	0.651
neu	1	0.554
con	1	0.498
con	1	0.426
neu	0	0.298
con	1	0.506
inc	1	0.682
neu	1	0.466
con	1	0.466
neu	1	0.49
neu	1	0.594
inc	0	0.474
neu	1	0.426
con	1	0.57
con	1	0.57
inc	1	0.666
con	1	0.41
neu	1	0.53
neu	1	0.554
inc	1	0.69
neu	1	0.458
inc	1	0.682
con	1	0.546
neu	1	0.443
inc	1	0.594
inc	1	0.658
inc	1	0.522
inc	1	0.642
inc	1	0.658
inc	1	0.69
con	1	0.65
neu	1	0.506
con	1	0.594
inc	1	0.626
neu	1	0.642
neu	1	0.466
neu	1	0.514
neu	1	0.57
neu	1	0.434
inc	1	0.81
inc	1	0.69
inc	1	0.642
inc	1	0.594
neu	1	0.674
con	1	0.674
neu	1	0.53
con	1	0.498
inc	1	0.65
con	1	0.482
neu	1	0.706
neu	1	0.587
con	1	0.602
con	1	0.698
inc	1	0.682
inc	1	0.682
con	1	0.506
inc	1	0.755
con	1	0.698
con	1	0.498
con	1	0.586
neu	1	0.474
inc	1	0.682
neu	1	0.562
neu	1	0.499
inc	1	0.706
neu	1	0.482
inc	1	0.722
con	1	0.506
con	1	0.434
neu	1	0.594
inc	1	0.642
neu	0	0.45
inc	1	0.682
neu	1	0.657
con	1	0.65
inc	0	0.418
neu	1	0.514
con	1	0.554
inc	1	0.809
con	1	0.537
con	1	0.689
neu	1	0.626
inc	1	0.754
con	1	0.817
inc	1	0.721
con	1	0.657
neu	1	0.545
inc	1	0.626
neu	1	0.466
inc	1	0.666
con	1	0.689
con	1	0.657
con	1	0.609
neu	1	0.649
con	1	0.609
inc	1	0.682
con	1	0.578
inc	1	0.762
con	1	0.546
inc	1	0.689
neu	1	0.593
neu	1	0.585
inc	1	0.722
neu	1	0.546
con	1	0.61
con	1	0.825
neu	1	1.161
inc	1	0.625
con	1	0.778
con	1	0.634
con	1	0.57
con	1	0.689
neu	1	0.569
neu	1	0.489
inc	1	0.713
neu	1	0.57
