condition,stimuli,stimulus.ACC,stimulus.RT
neu,images/neuL.bmp,1,666
inc,images/incR.bmp,1,754
con,images/conR.bmp,1,530
inc,images/incL.bmp,1,738
inc,images/incL.bmp,1,618
null,images/fix.bmp,,
neu,images/neuL.bmp,1,521
con,images/conL.bmp,1,618
con,images/conR.bmp,1,570
neu,images/neuR.bmp,1,586
con,images/conL.bmp,1,458
inc,images/incR.bmp,1,642
neu,images/neuL.bmp,1,506
null,images/fix.bmp,,
con,images/conL.bmp,1,426
neu,images/neuR.bmp,1,498
null,images/fix.bmp,,
neu,images/neuR.bmp,1,489
inc,images/incR.bmp,1,378
neu,images/neuR.bmp,1,538
con,images/conL.bmp,1,514
con,images/conL.bmp,1,498
inc,images/incR.bmp,1,498
con,images/conR.bmp,1,490
null,images/fix.bmp,,
neu,images/neuR.bmp,1,602
null,images/fix.bmp,,
neu,images/neuR.bmp,1,497
null,images/fix.bmp,,
inc,images/incL.bmp,1,690
neu,images/neuR.bmp,1,538
inc,images/incR.bmp,1,642
con,images/conL.bmp,1,730
neu,images/neuR.bmp,1,426
inc,images/incL.bmp,1,530
null,images/fix.bmp,,
inc,images/incL.bmp,1,538
inc,images/incR.bmp,1,490
inc,images/incL.bmp,1,618
null,images/fix.bmp,,
inc,images/incL.bmp,1,642
inc,images/incL.bmp,1,626
con,images/conR.bmp,1,498
null,images/fix.bmp,,
neu,images/neuR.bmp,0,434
null,images/fix.bmp,,
con,images/conL.bmp,1,561
null,images/fix.bmp,,
inc,images/incL.bmp,1,674
null,images/fix.bmp,,
neu,images/neuL.bmp,1,626
neu,images/neuL.bmp,1,602
neu,images/neuL.bmp,1,538
neu,images/neuL.bmp,1,490
neu,images/neuR.bmp,1,490
inc,images/incR.bmp,1,681
inc,images/incR.bmp,1,641
inc,images/incL.bmp,0,546
inc,images/incL.bmp,1,666
neu,images/neuR.bmp,1,546
con,images/conR.bmp,1,682
neu,images/neuR.bmp,1,554
con,images/conR.bmp,1,522
null,images/fix.bmp,,
inc,images/incR.bmp,1,658
con,images/conR.bmp,1,562
null,images/fix.bmp,,
neu,images/neuL.bmp,0,545
neu,images/neuR.bmp,1,810
null,images/fix.bmp,,
con,images/conL.bmp,1,586
con,images/conL.bmp,1,922
inc,images/incL.bmp,1,666
null,images/fix.bmp,,
inc,images/incR.bmp,1,722
con,images/conR.bmp,1,618
null,images/fix.bmp,,
inc,images/incR.bmp,1,697
null,images/fix.bmp,,
con,images/conR.bmp,1,730
con,images/conR.bmp,1,570
con,images/conL.bmp,1,586
neu,images/neuL.bmp,1,698
null,images/fix.bmp,,
inc,images/incR.bmp,1,626
neu,images/neuL.bmp,1,666
neu,images/neuR.bmp,1,729
inc,images/incR.bmp,1,721
neu,images/neuL.bmp,1,617
inc,images/incR.bmp,1,634
null,images/fix.bmp,,
con,images/conL.bmp,1,586
con,images/conR.bmp,1,554
null,images/fix.bmp,,
neu,images/neuL.bmp,1,554
inc,images/incR.bmp,1,746
neu,images/neuR.bmp,1,474
null,images/fix.bmp,,
inc,images/incR.bmp,1,602
null,images/fix.bmp,,
neu,images/neuR.bmp,1,601
null,images/fix.bmp,,
con,images/conL.bmp,1,594
inc,images/incL.bmp,1,762
neu,images/neuL.bmp,1,618
con,images/conR.bmp,1,594
null,images/fix.bmp,,
inc,images/incR.bmp,1,722
con,images/conL.bmp,1,690
null,images/fix.bmp,,
con,images/conR.bmp,1,609
null,images/fix.bmp,,
neu,images/neuR.bmp,1,553
null,images/fix.bmp,,
inc,images/incL.bmp,1,745
null,images/fix.bmp,,
con,images/conR.bmp,1,570
null,images/fix.bmp,,
inc,images/incL.bmp,1,945
con,images/conL.bmp,1,577
neu,images/neuL.bmp,1,593
inc,images/incR.bmp,1,705
neu,images/neuL.bmp,1,593
inc,images/incL.bmp,1,689
null,images/fix.bmp,,
con,images/conR.bmp,1,657
con,images/conR.bmp,1,617
con,images/conL.bmp,1,489
neu,images/neuR.bmp,1,633
con,images/conL.bmp,1,594
null,images/fix.bmp,,
inc,images/incL.bmp,1,849
con,images/conR.bmp,0,465
inc,images/incR.bmp,1,721
con,images/conL.bmp,1,625
null,images/fix.bmp,,
inc,images/incL.bmp,1,681
neu,images/neuR.bmp,1,609
null,images/fix.bmp,,
neu,images/neuL.bmp,1,594
null,images/fix.bmp,,
inc,images/incL.bmp,1,681
neu,images/neuR.bmp,1,641
con,images/conR.bmp,1,593
null,images/fix.bmp,,
con,images/conL.bmp,1,545
neu,images/neuL.bmp,1,585
inc,images/incR.bmp,1,761
null,images/fix.bmp,,
con,images/conR.bmp,1,609
null,images/fix.bmp,,
con,images/conL.bmp,1,857
con,images/conR.bmp,1,585
null,images/fix.bmp,,
con,images/conL.bmp,1,553
neu,images/neuL.bmp,1,625
neu,images/neuL.bmp,1,537
inc,images/incL.bmp,1,761
null,images/fix.bmp,,
neu,images/neuL.bmp,1,554
null,images/fix.bmp,,
,,,
,,,
