trial_type	correct	response_time
neu	1	0.698
inc	1	0.713
con	1	0.681
inc	1	0.921
inc	1	0.961
neu	1	0.674
con	1	0.922
con	1	0.618
neu	1	0.617
con	1	0.609
inc	1	0.681
neu	1	0.673
con	1	0.57
neu	1	0.57
neu	1	0.625
inc	1	0.737
neu	1	0.665
con	1	0.649
con	1	0.641
inc	1	0.602
con	1	0.562
neu	1	0.561
neu	1	0.681
inc	0	0.0
neu	1	0.642
inc	1	0.666
con	1	0.682
neu	1	0.737
inc	1	0.713
inc	1	0.849
inc	1	0.593
inc	1	0.69
inc	1	0.722
inc	0	0.505
con	1	0.585
neu	1	0.57
con	1	0.657
inc	1	0.809
neu	1	0.65
neu	1	0.658
neu	1	0.553
neu	1	0.521
neu	1	0.465
inc	1	0.665
inc	1	0.609
inc	0	0.514
inc	1	0.634
neu	1	0.602
con	1	0.658
neu	1	0.538
con	1	0.609
inc	1	0.673
con	1	0.593
neu	1	0.706
neu	1	0.666
con	1	0.633
con	1	0.729
inc	1	0.881
inc	1	0.674
con	1	0.706
inc	1	0.681
con	1	0.529
con	1	0.585
con	1	0.769
neu	1	0.689
inc	1	0.625
neu	1	0.617
neu	1	0.481
inc	1	0.681
neu	1	0.665
inc	1	0.601
con	1	0.673
con	1	0.497
neu	1	0.641
inc	1	0.585
neu	1	0.609
inc	1	0.745
neu	1	0.617
con	1	0.681
inc	0	0.657
neu	1	0.577
con	1	0.729
inc	1	0.672
con	1	0.84
con	1	0.473
neu	1	0.505
inc	0	0.489
con	1	0.745
inc	0	1.081
con	1	0.609
neu	1	0.633
inc	1	0.753
neu	1	0.609
inc	1	0.824
con	1	0.473
con	1	0.497
con	1	0.721
neu	1	0.633
con	1	0.649
inc	1	0.769
con	1	0.689
inc	1	0.729
con	1	0.633
inc	1	0.761
neu	1	0.481
neu	1	0.689
inc	1	1.177
neu	1	0.705
con	1	0.609
con	1	0.673
neu	1	0.64
inc	1	0.665
con	1	0.593
con	1	0.657
con	1	0.601
con	1	0.656
neu	1	0.969
neu	1	0.633
inc	0	1.025
neu	1	0.609
