trial_type	correct	response_time
neu	1	0.852
inc	0	1.06
con	1	0.564
inc	1	0.708
inc	1	1.013
neu	1	0.756
con	1	0.636
con	1	0.42
neu	1	0.676
con	1	0.436
inc	1	0.34
neu	1	0.476
con	1	0.517
neu	1	0.452
neu	1	0.676
inc	1	0.924
neu	1	0.604
con	1	0.404
con	1	0.444
inc	0	0.476
con	1	0.412
neu	1	0.476
neu	1	0.532
inc	1	0.764
neu	1	0.46
inc	0	0.444
con	1	0.476
neu	1	0.413
inc	1	0.58
inc	0	0.308
inc	1	0.748
inc	1	0.588
inc	1	0.564
inc	0	0.404
con	1	0.485
neu	1	0.708
con	1	0.612
inc	0	0.436
neu	1	0.62
neu	1	0.604
neu	1	0.436
neu	1	0.476
neu	1	0.396
inc	0	0.34
inc	0	0.5
inc	1	0.572
inc	1	0.556
neu	1	0.42
con	1	0.556
neu	1	0.428
con	1	0.364
inc	1	0.716
con	1	0.436
neu	1	0.524
neu	1	0.429
con	1	0.484
con	0	0.292
inc	1	0.908
inc	0	0.34
con	1	0.668
inc	1	0.565
con	1	0.548
con	1	0.54
con	1	0.532
neu	1	0.532
inc	1	0.684
neu	1	0.428
neu	1	0.349
inc	1	0.66
neu	1	0.396
inc	0	0.452
con	1	0.652
con	1	0.46
neu	1	0.588
inc	1	0.604
neu	1	0.54
inc	0	0.452
neu	1	0.46
con	1	0.612
inc	0	0.3
neu	1	0.572
con	1	0.444
inc	1	0.652
con	0	0.372
con	1	0.468
neu	1	0.476
inc	1	0.749
con	1	0.772
inc	1	0.86
con	1	0.556
neu	1	0.556
inc	1	0.676
neu	1	0.476
inc	1	0.66
con	1	0.509
con	0	0.316
con	1	0.548
neu	1	0.412
con	1	0.508
inc	1	0.708
con	1	0.628
inc	1	0.757
con	1	0.517
inc	1	0.764
neu	1	0.62
neu	1	0.852
inc	1	0.9
neu	1	0.604
con	1	0.468
con	1	0.548
neu	1	0.708
inc	1	0.74
con	1	0.588
con	1	0.612
con	1	0.516
con	1	0.571
neu	1	0.555
neu	1	0.595
inc	1	1.147
neu	1	0.748
