trial_type	correct	response_time
neu	1	0.749
inc	0	1.517
con	1	0.653
inc	1	0.973
inc	1	0.685
neu	1	0.589
con	1	0.541
con	1	0.637
neu	1	0.565
con	1	0.661
inc	1	0.637
neu	1	0.445
con	1	0.477
neu	1	0.453
neu	1	0.557
inc	1	0.941
neu	1	0.645
con	1	0.589
con	1	0.614
inc	1	0.63
con	1	0.51
neu	1	0.454
neu	1	0.494
inc	1	0.661
neu	1	0.614
inc	1	0.766
con	1	0.598
neu	1	0.542
inc	1	0.646
inc	1	0.689
inc	1	0.681
inc	1	0.697
inc	1	0.761
inc	1	0.625
con	1	0.625
neu	1	0.602
con	1	0.634
inc	1	0.961
neu	1	0.505
neu	1	0.593
neu	1	0.538
neu	1	0.474
neu	1	0.49
inc	1	1.162
inc	1	1.002
inc	1	0.674
inc	1	0.61
neu	1	0.522
con	1	0.546
neu	1	0.466
con	1	0.562
inc	1	0.819
con	1	0.523
neu	1	0.458
neu	1	0.579
con	1	0.642
con	1	0.506
inc	1	0.65
inc	1	0.859
con	1	0.579
inc	1	0.667
con	1	0.507
con	1	0.451
con	1	0.587
neu	1	0.564
inc	1	0.644
neu	1	0.604
neu	1	0.532
inc	1	0.627
neu	1	0.491
inc	1	0.651
con	1	0.547
con	1	0.523
neu	1	0.555
inc	1	0.652
neu	1	0.54
inc	1	0.676
neu	1	0.436
con	1	0.684
inc	0	0.788
neu	1	0.556
con	1	0.557
inc	1	1.797
con	1	0.628
con	1	0.572
neu	1	0.62
inc	1	0.772
con	1	0.581
inc	1	0.709
con	1	0.669
neu	1	0.509
inc	1	0.813
neu	1	0.573
inc	1	0.693
con	1	0.437
con	1	0.494
con	1	0.478
neu	1	0.461
con	1	0.677
inc	1	0.741
con	1	0.485
inc	0	0.709
con	1	0.573
inc	1	0.758
neu	1	0.422
neu	1	0.526
inc	1	0.75
neu	1	0.598
con	1	0.526
con	1	0.494
neu	1	0.509
inc	1	0.823
con	1	0.454
con	1	0.486
con	1	0.534
con	1	0.542
neu	1	0.542
neu	1	0.582
inc	1	0.847
neu	1	0.511
