trial_type	correct	response_time
neu	1	0.599
inc	0	0.887
con	1	0.535
inc	1	0.615
inc	1	0.551
neu	1	0.551
con	1	0.566
con	1	0.51
neu	1	0.526
con	1	0.398
inc	1	0.55
neu	1	0.502
con	1	0.422
neu	1	0.43
neu	1	0.55
inc	1	0.743
neu	1	0.471
con	1	0.463
con	1	0.431
inc	1	0.575
con	1	0.431
neu	1	0.599
neu	1	0.503
inc	1	0.574
neu	1	0.534
inc	1	0.814
con	1	0.486
neu	1	0.494
inc	1	0.558
inc	1	0.534
inc	1	0.59
inc	1	0.526
inc	1	0.607
inc	1	0.583
con	1	0.423
neu	1	0.511
con	1	0.439
inc	1	0.566
neu	1	0.566
neu	1	0.462
neu	1	0.398
neu	1	0.414
neu	1	0.414
inc	1	0.798
inc	1	0.655
inc	1	0.543
inc	1	0.511
neu	1	0.455
con	1	0.599
neu	1	0.447
con	1	0.471
inc	0	0.447
con	1	0.423
neu	1	0.502
neu	1	0.502
con	1	0.526
con	1	0.422
inc	1	0.646
inc	1	0.678
con	1	0.878
inc	1	0.799
con	1	0.727
con	1	0.431
con	1	0.471
neu	1	0.407
inc	1	0.631
neu	1	0.559
neu	1	0.439
inc	1	0.646
neu	1	0.462
inc	1	0.622
con	1	0.838
con	1	0.478
neu	1	0.446
inc	1	0.598
neu	1	0.462
inc	1	0.638
neu	1	0.543
con	1	0.463
inc	0	0.631
neu	1	0.591
con	1	0.599
inc	1	0.719
con	1	0.559
con	1	0.502
neu	1	0.486
inc	1	0.622
con	1	0.486
inc	1	0.631
con	1	0.575
neu	1	0.567
inc	1	0.695
neu	1	0.543
inc	1	0.631
con	1	0.487
con	1	0.599
con	1	0.519
neu	1	0.527
con	1	0.47
inc	1	0.638
con	1	0.454
inc	1	0.726
con	1	0.518
inc	1	0.67
neu	1	0.462
neu	1	0.423
inc	1	0.775
neu	1	0.591
con	1	0.503
con	1	0.487
neu	1	0.415
inc	0	0.575
con	1	0.478
con	1	0.502
con	1	0.502
con	1	0.478
neu	1	0.518
neu	1	0.454
inc	1	0.606
neu	1	0.631
