trial_type	correct	response_time
neu	1	0.788
inc	1	0.78
con	1	0.692
inc	1	0.7
inc	1	0.908
neu	1	0.685
con	1	0.685
con	1	0.733
neu	1	0.653
con	1	0.653
inc	1	0.693
neu	1	0.613
con	1	0.748
neu	1	0.588
neu	1	0.628
inc	1	0.716
neu	1	0.596
con	1	0.804
con	1	0.652
inc	1	0.669
con	1	0.685
neu	1	0.621
neu	1	0.604
inc	1	0.82
neu	1	0.604
inc	1	0.66
con	1	0.652
neu	1	0.556
inc	1	0.676
inc	1	0.677
inc	1	0.773
inc	1	0.669
inc	1	0.701
inc	1	0.636
con	1	0.676
neu	1	0.684
con	1	1.188
inc	1	0.725
neu	1	0.693
neu	1	0.637
neu	1	0.612
neu	1	0.644
neu	1	0.628
inc	1	0.7
inc	1	0.724
inc	1	0.652
inc	1	0.668
neu	1	0.628
con	1	0.588
neu	1	0.653
con	1	0.597
inc	1	0.709
con	1	0.637
neu	1	0.636
neu	1	0.652
con	1	0.676
con	1	0.82
inc	1	0.908
inc	1	0.756
con	1	0.629
inc	1	0.685
con	1	0.636
con	1	0.604
con	1	0.7
neu	1	0.684
inc	1	0.692
neu	1	0.636
neu	1	0.596
inc	1	0.708
neu	1	0.644
inc	1	0.701
con	1	0.701
con	1	0.645
neu	1	0.637
inc	1	0.684
neu	1	0.66
inc	1	0.692
neu	1	0.668
con	1	0.652
inc	1	0.741
neu	1	0.693
con	1	0.621
inc	1	0.749
con	1	0.677
con	1	0.74
neu	1	0.668
inc	1	0.804
con	1	0.701
inc	1	0.773
con	1	0.653
neu	1	0.637
inc	1	0.749
neu	1	0.645
inc	1	0.708
con	1	0.636
con	1	0.588
con	1	0.684
neu	1	0.604
con	1	0.692
inc	1	0.893
con	1	0.765
inc	1	0.741
con	1	0.605
inc	1	0.693
neu	1	0.628
neu	1	0.636
inc	1	0.692
neu	1	0.588
con	1	0.668
con	1	0.725
neu	1	0.669
inc	1	0.709
con	1	0.684
con	1	0.66
con	1	0.66
con	1	0.628
neu	1	0.628
neu	1	0.612
inc	1	0.748
neu	1	0.621
