trial_type	correct	response_time
neu	1	0.788
inc	1	0.772
con	1	0.644
inc	1	0.652
inc	1	0.732
neu	1	0.629
con	1	0.541
con	1	0.589
neu	1	0.533
con	1	0.548
inc	1	0.652
neu	1	0.516
con	1	0.724
neu	1	0.636
neu	1	0.573
inc	1	0.709
neu	1	0.677
con	1	0.605
con	1	0.58
inc	1	0.644
con	1	0.588
neu	1	0.604
neu	1	0.461
inc	1	0.709
neu	1	0.613
inc	1	0.812
con	1	0.628
neu	1	0.652
inc	1	0.724
inc	0	0.316
inc	1	0.636
inc	1	0.612
inc	1	0.749
inc	1	0.749
con	1	0.636
neu	1	0.708
con	1	0.813
inc	1	1.317
neu	1	0.724
neu	1	0.9
neu	1	0.644
neu	1	0.492
neu	1	0.78
inc	1	0.7
inc	1	0.789
inc	1	0.669
inc	1	0.621
neu	1	0.677
con	1	0.676
neu	1	0.684
con	1	0.66
inc	1	0.724
con	1	0.652
neu	1	0.813
neu	1	0.621
con	1	0.724
con	1	0.732
inc	1	0.724
inc	1	0.772
con	1	0.572
inc	1	0.684
con	1	0.708
con	1	0.627
con	1	0.651
neu	1	0.643
inc	1	0.82
neu	1	0.836
neu	1	0.604
inc	1	0.876
neu	1	0.692
inc	1	0.772
con	1	0.692
con	1	0.827
neu	1	0.715
inc	1	0.796
neu	1	0.644
inc	1	0.748
neu	1	0.604
con	1	0.635
inc	1	0.803
neu	1	0.643
con	1	0.644
inc	1	0.876
con	1	0.628
con	1	0.716
neu	1	0.699
inc	1	0.795
con	1	0.9
inc	1	0.764
con	1	0.74
neu	1	0.708
inc	1	0.692
neu	1	0.668
inc	1	0.683
con	1	0.819
con	1	0.699
con	1	0.636
neu	1	0.716
con	1	0.668
inc	1	1.524
con	1	0.692
inc	1	0.907
con	1	0.667
inc	1	0.788
neu	1	0.66
neu	1	0.636
inc	1	0.668
neu	1	0.62
con	1	0.756
con	1	0.747
neu	1	0.715
inc	1	0.756
con	1	0.692
con	1	0.692
con	1	0.812
con	1	0.612
neu	1	0.659
neu	1	0.571
inc	1	0.651
neu	1	0.58
