trial_type	correct	response_time
neu	1	0.616
inc	1	0.625
con	1	0.729
inc	1	0.65
inc	1	0.698
neu	1	0.618
con	1	0.466
con	1	0.674
neu	1	0.562
con	1	0.498
inc	1	0.626
neu	1	0.578
con	1	0.539
neu	1	0.651
neu	1	0.555
inc	1	0.691
neu	1	0.443
con	1	0.435
con	1	0.531
inc	1	0.57
con	1	0.602
neu	1	0.563
neu	1	0.595
inc	1	0.635
neu	1	0.507
inc	1	0.635
con	1	0.603
neu	1	0.627
inc	1	0.811
inc	1	0.62
inc	1	0.596
inc	1	0.668
inc	1	0.732
inc	1	0.62
con	1	0.627
neu	1	0.603
con	1	0.7
inc	1	0.724
neu	1	0.572
neu	1	0.524
neu	1	0.445
neu	1	0.549
neu	1	0.621
inc	1	0.653
inc	1	0.597
inc	0	0.389
inc	1	0.684
neu	1	0.741
con	1	0.724
neu	1	0.828
con	1	0.476
inc	1	0.773
con	1	0.821
neu	1	0.541
neu	1	0.685
con	1	0.485
con	1	0.557
inc	1	1.085
inc	1	0.63
con	1	0.806
inc	1	0.654
con	1	0.589
con	1	0.509
con	1	0.685
neu	1	0.693
inc	1	0.662
neu	1	0.678
neu	0	1.302
inc	1	0.614
neu	1	0.606
inc	1	0.59
con	1	0.494
con	1	0.75
neu	1	0.574
inc	1	0.59
neu	1	0.511
inc	1	0.751
neu	1	0.606
con	1	0.526
inc	1	1.222
neu	1	0.67
con	1	0.599
inc	1	0.679
con	1	0.495
con	1	0.575
neu	1	0.655
inc	1	0.735
con	1	0.584
inc	1	0.672
con	1	0.535
neu	1	0.567
inc	1	0.583
neu	1	0.639
inc	1	0.615
con	1	0.591
con	1	0.642
con	1	0.616
neu	1	0.594
con	1	0.52
inc	1	0.616
con	1	0.76
inc	1	0.696
con	0	0.408
inc	1	0.704
neu	1	0.793
neu	1	0.594
inc	1	0.672
neu	1	0.611
con	1	0.611
con	1	0.595
neu	1	0.683
inc	1	0.643
con	1	0.667
con	1	0.596
con	0	0.628
con	1	0.652
neu	1	0.604
neu	1	0.636
inc	1	1.1
neu	1	0.619
