trial_type	correct	response_time
neu	1	0.624
inc	1	0.96
con	1	0.656
inc	1	0.68
inc	1	0.984
neu	1	0.673
con	0	1.217
con	1	0.736
neu	1	0.608
con	1	0.624
inc	1	0.664
neu	1	0.6
con	1	0.843
neu	1	0.576
neu	1	0.624
inc	1	0.939
neu	1	0.449
con	1	0.665
con	1	0.609
inc	1	0.641
con	1	0.577
neu	1	0.609
neu	1	0.553
inc	1	0.697
neu	1	0.665
inc	1	0.913
con	1	0.545
neu	1	0.522
inc	1	0.626
inc	1	0.714
inc	1	0.69
inc	1	0.658
inc	1	0.789
inc	1	0.594
con	1	0.661
neu	1	0.581
con	1	0.684
inc	1	0.876
neu	1	0.573
neu	1	0.573
neu	1	0.453
neu	1	0.485
neu	1	0.629
inc	1	0.989
inc	1	0.733
inc	1	0.605
inc	1	0.589
neu	1	0.573
con	1	0.621
neu	1	0.469
con	1	0.557
inc	1	0.846
con	1	0.542
neu	1	0.542
neu	1	0.542
con	1	0.678
con	1	0.694
inc	1	0.926
inc	1	0.982
con	1	0.446
inc	1	0.615
con	1	0.582
con	1	0.574
con	1	0.702
neu	1	0.582
inc	1	0.646
neu	1	0.606
neu	1	0.518
inc	1	0.766
neu	1	0.55
inc	1	0.606
con	1	0.599
con	1	0.519
neu	1	0.543
inc	1	0.655
neu	1	0.535
inc	1	0.591
neu	1	0.463
con	1	0.655
inc	1	0.863
neu	1	0.472
con	1	0.512
inc	1	0.816
con	1	0.672
con	1	0.56
neu	1	0.528
inc	1	0.744
con	1	0.695
inc	1	1.064
con	1	0.752
neu	1	0.504
inc	1	0.728
neu	1	0.512
inc	1	0.608
con	1	0.496
con	1	0.48
con	1	0.544
neu	1	0.528
con	1	0.528
inc	1	0.737
con	1	0.537
inc	1	0.785
con	1	0.537
inc	1	0.713
neu	1	0.537
neu	1	0.513
inc	1	0.689
neu	1	0.569
con	1	0.593
con	1	0.569
neu	1	0.578
inc	1	0.666
con	1	0.641
con	1	0.585
con	1	0.538
con	1	0.473
neu	1	0.505
neu	1	0.473
inc	1	0.873
neu	1	0.569
