trial_type	correct	response_time
neu	1	0.682
inc	1	0.866
con	1	0.522
inc	1	0.586
inc	1	0.586
neu	1	0.538
con	1	0.482
con	1	0.554
neu	1	0.434
con	1	0.675
inc	1	0.651
neu	1	0.531
con	1	0.675
neu	1	0.571
neu	1	0.483
inc	1	0.651
neu	1	0.443
con	1	0.531
con	1	0.595
inc	1	0.547
con	1	0.492
neu	1	0.501
neu	1	0.467
inc	1	0.667
neu	1	0.587
inc	1	0.707
con	1	0.547
neu	1	0.451
inc	1	0.579
inc	1	0.644
inc	1	0.652
inc	1	0.596
inc	1	0.695
inc	1	0.732
con	1	0.468
neu	1	0.527
con	1	0.694
inc	1	0.623
neu	1	0.583
neu	1	0.495
neu	1	0.631
neu	1	0.679
neu	1	0.639
inc	0	1.023
inc	1	0.743
inc	1	0.599
inc	1	0.623
neu	1	0.535
con	1	0.528
neu	1	0.536
con	1	0.56
inc	1	0.864
con	1	0.472
neu	1	0.648
neu	1	0.704
con	1	0.776
con	1	0.632
inc	1	0.697
inc	1	0.832
con	1	0.568
inc	1	0.728
con	1	0.672
con	1	0.744
con	1	0.657
neu	1	0.729
inc	1	0.633
neu	1	0.657
neu	1	0.657
inc	1	0.817
neu	1	0.721
inc	0	0.505
con	1	0.777
con	1	0.513
neu	1	0.753
inc	1	0.569
neu	1	0.514
inc	1	0.801
neu	1	0.641
con	1	0.625
inc	1	0.969
neu	1	0.601
con	1	0.585
inc	1	0.77
con	1	0.866
con	1	0.906
neu	1	0.586
inc	0	1.162
con	1	0.754
inc	1	0.715
con	1	0.555
neu	1	0.499
inc	1	0.651
neu	1	0.523
inc	1	0.658
con	1	0.586
con	1	0.578
con	1	1.282
neu	1	0.546
con	1	0.77
inc	0	0.675
con	1	0.715
inc	1	0.843
con	1	0.499
inc	1	0.915
neu	1	0.515
neu	1	0.499
inc	1	0.763
neu	1	0.691
con	1	0.676
con	1	0.644
neu	1	0.764
inc	1	0.588
con	1	0.555
con	1	0.611
con	1	0.483
con	1	0.556
neu	1	0.564
neu	1	0.428
inc	1	0.684
neu	1	0.476
