trial_type	correct	response_time
neu	1	0.716
inc	0	0.708
con	1	0.54
inc	1	0.844
inc	0	0.7
neu	1	0.74
con	1	0.868
con	1	0.58
neu	1	0.644
con	1	0.572
inc	0	0.66
neu	1	0.636
con	1	0.58
neu	1	0.564
neu	1	0.573
inc	0	0.557
neu	1	0.604
con	1	0.596
con	1	0.604
inc	1	0.732
con	1	0.548
neu	1	0.484
neu	1	0.516
inc	1	0.861
neu	1	0.517
inc	1	0.724
con	1	0.596
neu	1	0.524
inc	1	0.788
inc	1	0.772
inc	1	0.652
inc	1	0.62
inc	1	0.716
inc	1	0.645
con	1	0.517
neu	1	0.484
con	1	0.628
inc	1	0.884
neu	1	0.549
neu	1	0.653
neu	1	0.652
neu	1	0.572
neu	1	0.572
inc	1	0.82
inc	0	0.692
inc	1	0.668
inc	1	0.924
neu	1	0.572
con	1	0.556
neu	1	0.492
con	1	0.476
inc	1	0.845
con	1	0.58
neu	1	0.628
neu	1	0.644
con	1	0.628
con	1	0.724
inc	0	0.804
inc	1	0.709
con	1	0.573
inc	1	0.66
con	1	0.876
con	1	0.604
con	1	0.636
neu	1	0.612
inc	1	0.724
neu	1	0.62
neu	1	0.565
inc	1	0.637
neu	1	0.581
inc	1	0.708
con	1	0.652
con	1	0.612
neu	1	0.652
inc	1	1.364
neu	1	0.596
inc	1	0.724
neu	1	0.468
con	1	1.355
inc	0	0.683
neu	1	0.779
con	1	0.675
inc	1	0.732
con	1	0.612
con	1	0.708
neu	1	0.499
inc	1	0.995
con	1	0.619
inc	0	0.868
con	1	0.62
neu	1	0.684
inc	1	0.78
neu	1	0.636
inc	1	0.772
con	1	0.643
con	1	0.803
con	1	0.627
neu	1	0.587
con	1	0.659
inc	1	0.844
con	1	0.676
inc	1	0.804
con	1	0.636
inc	1	0.916
neu	1	0.587
neu	1	0.739
inc	1	1.051
neu	1	0.627
con	1	0.7
con	1	0.676
neu	1	0.732
inc	1	0.7
con	1	0.667
con	1	0.627
con	1	0.579
con	1	0.66
neu	1	0.708
neu	1	0.612
inc	0	0.828
neu	1	0.676
