trial_type	correct	response_time
neu	1	0.656
inc	1	0.656
con	1	0.576
inc	1	0.648
inc	1	0.799
neu	1	0.655
con	1	0.503
con	1	0.631
neu	1	0.647
con	1	0.584
inc	1	0.968
neu	1	0.496
con	1	0.64
neu	1	0.672
neu	1	0.535
inc	1	1.199
neu	1	0.479
con	1	0.599
con	1	0.559
inc	1	0.735
con	1	0.551
neu	1	0.592
neu	1	0.56
inc	1	0.807
neu	1	0.711
inc	1	1.143
con	1	0.647
neu	1	0.575
inc	1	0.735
inc	1	0.936
inc	1	0.976
inc	1	0.704
inc	1	0.775
inc	1	0.959
con	1	0.623
neu	1	0.783
con	1	0.656
inc	1	0.84
neu	1	0.647
neu	1	0.503
neu	1	0.447
neu	1	0.447
neu	1	0.575
inc	1	0.967
inc	1	0.863
inc	1	0.703
inc	1	0.727
neu	1	0.647
con	1	0.615
neu	1	0.575
con	1	0.518
inc	1	1.07
con	1	0.487
neu	1	0.623
neu	1	0.591
con	1	0.583
con	1	0.543
inc	1	0.807
inc	1	0.934
con	1	0.526
inc	1	1.031
con	1	0.591
con	1	0.463
con	1	0.655
neu	1	0.567
inc	1	1.03
neu	1	0.518
neu	1	0.614
inc	1	0.798
neu	1	0.519
inc	1	0.679
con	1	0.527
con	1	0.479
neu	1	0.487
inc	1	0.703
neu	1	0.583
inc	1	0.855
neu	1	0.638
con	1	0.631
inc	0	0.519
neu	1	0.647
con	1	0.543
inc	1	1.103
con	1	0.575
con	1	0.582
neu	1	0.551
inc	1	0.687
con	1	0.623
inc	1	0.695
con	1	0.479
neu	1	0.535
inc	1	0.638
neu	1	0.59
inc	1	0.782
con	1	0.551
con	1	0.519
con	1	0.527
neu	1	0.527
con	1	0.463
inc	1	0.575
con	0	0.479
inc	1	1.158
con	1	0.606
inc	1	0.727
neu	1	0.735
neu	1	0.583
inc	1	0.671
neu	1	0.543
con	1	0.543
con	1	0.67
neu	1	0.502
inc	1	0.702
con	1	0.703
con	1	0.687
con	1	0.543
con	1	0.599
neu	1	0.551
neu	1	0.519
inc	1	1.271
neu	1	0.59
