condition,stimuli,stimulus.ACC,stimulus.RT
neu,images/neuL.bmp,1,651
inc,images/incR.bmp,0,1075
con,images/conR.bmp,1,419
inc,images/incL.bmp,1,387
inc,images/incL.bmp,1,635
null,images/fix.bmp,,
neu,images/neuL.bmp,1,651
con,images/conL.bmp,1,587
con,images/conR.bmp,1,475
neu,images/neuR.bmp,1,587
con,images/conL.bmp,1,491
inc,images/incR.bmp,1,707
neu,images/neuL.bmp,1,435
null,images/fix.bmp,,
con,images/conL.bmp,1,691
neu,images/neuR.bmp,1,523
null,images/fix.bmp,,
neu,images/neuR.bmp,1,683
inc,images/incR.bmp,0,475
neu,images/neuR.bmp,1,515
con,images/conL.bmp,1,595
con,images/conL.bmp,1,683
inc,images/incR.bmp,1,667
con,images/conR.bmp,1,691
null,images/fix.bmp,,
neu,images/neuR.bmp,1,763
null,images/fix.bmp,,
neu,images/neuR.bmp,1,643
null,images/fix.bmp,,
inc,images/incL.bmp,1,651
neu,images/neuR.bmp,1,571
inc,images/incR.bmp,0,1019
con,images/conL.bmp,1,691
neu,images/neuR.bmp,1,659
inc,images/incL.bmp,1,659
null,images/fix.bmp,,
inc,images/incL.bmp,1,642
inc,images/incR.bmp,1,739
inc,images/incL.bmp,1,603
null,images/fix.bmp,,
inc,images/incL.bmp,1,627
inc,images/incL.bmp,1,739
con,images/conR.bmp,1,603
null,images/fix.bmp,,
neu,images/neuR.bmp,1,755
null,images/fix.bmp,,
con,images/conL.bmp,1,723
null,images/fix.bmp,,
inc,images/incL.bmp,1,771
null,images/fix.bmp,,
neu,images/neuL.bmp,1,707
neu,images/neuL.bmp,1,667
neu,images/neuL.bmp,1,731
neu,images/neuL.bmp,1,571
neu,images/neuR.bmp,1,747
inc,images/incR.bmp,1,891
inc,images/incR.bmp,1,683
inc,images/incL.bmp,1,611
inc,images/incL.bmp,1,643
neu,images/neuR.bmp,1,627
con,images/conR.bmp,1,635
neu,images/neuR.bmp,1,619
con,images/conR.bmp,1,675
null,images/fix.bmp,,
inc,images/incR.bmp,1,739
con,images/conR.bmp,1,603
null,images/fix.bmp,,
neu,images/neuL.bmp,1,595
neu,images/neuR.bmp,1,635
null,images/fix.bmp,,
con,images/conL.bmp,1,771
con,images/conL.bmp,1,867
inc,images/incL.bmp,1,811
null,images/fix.bmp,,
inc,images/incR.bmp,1,1379
con,images/conR.bmp,1,698
null,images/fix.bmp,,
inc,images/incR.bmp,1,690
null,images/fix.bmp,,
con,images/conR.bmp,1,778
con,images/conR.bmp,1,635
con,images/conL.bmp,1,531
neu,images/neuL.bmp,1,715
null,images/fix.bmp,,
inc,images/incR.bmp,1,722
neu,images/neuL.bmp,1,538
neu,images/neuR.bmp,1,538
inc,images/incR.bmp,1,834
neu,images/neuL.bmp,1,434
inc,images/incR.bmp,1,634
null,images/fix.bmp,,
con,images/conL.bmp,1,651
con,images/conR.bmp,1,603
null,images/fix.bmp,,
neu,images/neuL.bmp,1,618
inc,images/incR.bmp,1,802
neu,images/neuR.bmp,1,706
null,images/fix.bmp,,
inc,images/incR.bmp,1,794
null,images/fix.bmp,,
neu,images/neuR.bmp,1,763
null,images/fix.bmp,,
con,images/conL.bmp,1,938
inc,images/incL.bmp,1,866
neu,images/neuL.bmp,1,754
con,images/conR.bmp,1,746
null,images/fix.bmp,,
inc,images/incR.bmp,1,931
con,images/conL.bmp,1,755
null,images/fix.bmp,,
con,images/conR.bmp,1,754
null,images/fix.bmp,,
neu,images/neuR.bmp,1,650
null,images/fix.bmp,,
inc,images/incL.bmp,1,770
null,images/fix.bmp,,
con,images/conR.bmp,1,587
null,images/fix.bmp,,
inc,images/incL.bmp,1,698
con,images/conL.bmp,1,682
neu,images/neuL.bmp,1,690
inc,images/incR.bmp,1,770
neu,images/neuL.bmp,1,522
inc,images/incL.bmp,1,698
null,images/fix.bmp,,
con,images/conR.bmp,1,603
con,images/conR.bmp,1,659
con,images/conL.bmp,1,602
neu,images/neuR.bmp,1,570
con,images/conL.bmp,1,538
null,images/fix.bmp,,
inc,images/incL.bmp,1,666
con,images/conR.bmp,1,627
inc,images/incR.bmp,1,739
con,images/conL.bmp,1,586
null,images/fix.bmp,,
inc,images/incL.bmp,1,682
neu,images/neuR.bmp,1,658
null,images/fix.bmp,,
neu,images/neuL.bmp,1,506
null,images/fix.bmp,,
inc,images/incL.bmp,1,707
neu,images/neuR.bmp,1,603
con,images/conR.bmp,1,707
null,images/fix.bmp,,
con,images/conL.bmp,1,650
neu,images/neuL.bmp,1,594
inc,images/incR.bmp,1,698
null,images/fix.bmp,,
con,images/conR.bmp,1,563
null,images/fix.bmp,,
con,images/conL.bmp,1,546
con,images/conR.bmp,1,738
null,images/fix.bmp,,
con,images/conL.bmp,1,618
neu,images/neuL.bmp,1,690
neu,images/neuL.bmp,1,602
inc,images/incL.bmp,1,666
null,images/fix.bmp,,
neu,images/neuL.bmp,1,699
null,images/fix.bmp,,
,,,
,,,
