trial_type	correct	response_time
neu	1	0.651
inc	1	0.747
con	1	0.579
inc	1	0.555
inc	1	0.563
neu	1	0.57
con	1	0.578
con	1	0.546
neu	1	0.426
con	1	0.506
inc	1	0.602
neu	1	0.554
con	1	0.538
neu	1	0.506
neu	1	0.539
inc	0	0.451
neu	1	0.771
con	1	0.651
con	1	0.627
inc	1	0.619
con	1	0.538
neu	1	0.586
neu	1	0.562
inc	1	0.674
neu	1	0.522
inc	1	0.586
con	1	0.562
neu	1	0.602
inc	1	0.618
inc	1	0.562
inc	1	0.562
inc	1	0.57
inc	1	0.617
inc	1	0.625
con	1	0.465
neu	1	0.618
con	1	0.69
inc	1	0.738
neu	1	0.658
neu	0	0.362
neu	1	0.378
neu	1	0.609
neu	1	0.609
inc	1	0.697
inc	1	0.729
inc	1	0.673
inc	1	0.746
neu	1	0.586
con	1	0.57
neu	1	0.578
con	1	0.562
inc	1	0.65
con	1	0.674
neu	1	0.602
neu	1	0.514
con	1	0.641
con	1	0.633
inc	0	0.0
inc	1	0.65
con	1	0.634
inc	1	0.962
con	1	0.546
con	1	0.482
con	1	0.562
neu	1	0.554
inc	1	0.69
neu	1	0.697
neu	1	0.945
inc	1	0.673
neu	1	0.657
inc	1	0.593
con	1	0.714
con	1	0.842
neu	1	1.226
inc	1	0.65
neu	1	0.578
inc	1	0.706
neu	1	0.546
con	1	0.61
inc	1	0.778
neu	1	0.625
con	1	0.681
inc	1	0.577
con	1	0.57
con	1	0.538
neu	1	0.522
inc	1	0.594
con	1	0.586
inc	1	0.57
con	0	0.0
neu	1	0.529
inc	1	0.617
neu	1	0.553
inc	1	0.777
con	1	0.506
con	1	0.562
con	1	0.562
neu	1	0.578
con	1	0.69
inc	1	0.602
con	1	0.546
inc	1	0.698
con	1	0.578
inc	1	0.626
neu	1	0.561
neu	0	0.617
inc	1	0.849
neu	1	0.554
con	1	0.658
con	1	0.65
neu	0	0.65
inc	1	0.634
con	1	0.594
con	1	0.562
con	0	0.0
con	0	0.393
neu	0	0.0
neu	0	0.681
inc	1	0.665
neu	1	0.658
