trial_type	correct	response_time
neu	1	0.538
inc	1	0.65
con	1	0.658
inc	0	0.45
inc	1	0.594
neu	1	0.594
con	1	0.674
con	1	0.642
neu	1	0.594
con	1	0.618
inc	1	0.594
neu	1	0.594
con	1	0.537
neu	1	0.618
neu	1	0.602
inc	1	0.642
neu	1	0.53
con	1	0.546
con	0	0.402
inc	1	0.641
con	1	0.569
neu	1	0.538
neu	1	0.69
inc	1	0.681
neu	1	0.481
inc	1	0.626
con	1	0.882
neu	1	0.578
inc	1	0.698
inc	1	0.642
inc	1	0.65
inc	1	0.601
inc	1	0.658
inc	1	0.594
con	1	0.546
neu	1	0.601
con	1	0.49
inc	1	0.61
neu	1	0.538
neu	1	0.498
neu	1	0.61
neu	1	0.434
neu	1	0.41
inc	1	0.682
inc	1	0.41
inc	0	0.37
inc	1	0.449
neu	1	0.394
con	1	0.53
neu	1	0.418
con	1	0.474
inc	1	0.69
con	1	0.458
neu	1	0.602
neu	1	0.586
con	1	0.658
con	1	0.586
inc	1	0.626
inc	1	0.714
con	1	0.545
inc	1	0.474
con	1	0.577
con	1	0.465
con	1	0.705
neu	1	0.617
inc	1	0.633
neu	1	0.657
neu	1	0.689
inc	1	0.666
neu	1	0.617
inc	1	0.593
con	1	0.593
con	1	0.617
neu	1	0.601
inc	1	0.633
neu	1	0.666
inc	1	0.753
neu	1	0.537
con	1	0.521
inc	1	1.001
neu	1	0.481
con	1	0.705
inc	1	0.609
con	1	0.489
con	1	0.586
neu	1	0.617
inc	1	0.745
con	1	0.585
inc	1	0.625
con	1	0.665
neu	1	0.489
inc	1	0.625
neu	1	0.609
inc	1	0.665
con	1	0.753
con	1	0.513
con	1	0.754
neu	1	0.545
con	1	0.569
inc	1	0.705
con	1	0.785
inc	0	0.914
con	1	0.617
inc	1	0.681
neu	1	0.617
neu	1	0.625
inc	1	0.841
neu	1	0.474
con	1	0.529
con	1	0.593
neu	1	0.489
inc	1	0.593
con	1	0.545
con	1	0.633
con	1	0.593
con	1	0.609
neu	1	0.617
neu	1	0.553
inc	0	1.002
neu	1	0.497
