condition,stimuli,stimulus.ACC,stimulus.RT
neu,images/neuL.bmp,1,585
inc,images/incR.bmp,0,1289
con,images/conR.bmp,1,544
inc,images/incL.bmp,1,800
inc,images/incL.bmp,1,680
null,images/fix.bmp,,
neu,images/neuL.bmp,1,585
con,images/conL.bmp,1,537
con,images/conR.bmp,1,521
neu,images/neuR.bmp,1,609
con,images/conL.bmp,1,489
inc,images/incR.bmp,1,393
neu,images/neuL.bmp,1,297
null,images/fix.bmp,,
con,images/conL.bmp,1,465
neu,images/neuR.bmp,1,393
null,images/fix.bmp,,
neu,images/neuR.bmp,1,537
inc,images/incR.bmp,0,409
neu,images/neuR.bmp,1,481
con,images/conL.bmp,1,496
con,images/conL.bmp,1,504
inc,images/incR.bmp,1,440
con,images/conR.bmp,1,441
null,images/fix.bmp,,
neu,images/neuR.bmp,1,409
null,images/fix.bmp,,
neu,images/neuR.bmp,1,489
null,images/fix.bmp,,
inc,images/incL.bmp,0,1513
neu,images/neuR.bmp,1,577
inc,images/incR.bmp,1,961
con,images/conL.bmp,1,505
neu,images/neuR.bmp,1,385
inc,images/incL.bmp,1,785
null,images/fix.bmp,,
inc,images/incL.bmp,1,633
inc,images/incR.bmp,1,681
inc,images/incL.bmp,1,625
null,images/fix.bmp,,
inc,images/incL.bmp,1,737
inc,images/incL.bmp,1,665
con,images/conR.bmp,1,593
null,images/fix.bmp,,
neu,images/neuR.bmp,1,897
null,images/fix.bmp,,
con,images/conL.bmp,1,841
null,images/fix.bmp,,
inc,images/incL.bmp,1,553
null,images/fix.bmp,,
neu,images/neuL.bmp,1,696
neu,images/neuL.bmp,1,424
neu,images/neuL.bmp,1,376
neu,images/neuL.bmp,1,368
neu,images/neuR.bmp,1,360
inc,images/incR.bmp,1,744
inc,images/incR.bmp,1,624
inc,images/incL.bmp,1,688
inc,images/incL.bmp,0,496
neu,images/neuR.bmp,1,648
con,images/conR.bmp,1,504
neu,images/neuR.bmp,1,392
con,images/conR.bmp,1,424
null,images/fix.bmp,,
inc,images/incR.bmp,1,592
con,images/conR.bmp,1,552
null,images/fix.bmp,,
neu,images/neuL.bmp,1,457
neu,images/neuR.bmp,1,544
null,images/fix.bmp,,
con,images/conL.bmp,1,552
con,images/conL.bmp,1,400
inc,images/incL.bmp,0,456
null,images/fix.bmp,,
inc,images/incR.bmp,1,704
con,images/conR.bmp,1,816
null,images/fix.bmp,,
inc,images/incR.bmp,1,808
null,images/fix.bmp,,
con,images/conR.bmp,1,681
con,images/conR.bmp,1,585
con,images/conL.bmp,1,489
neu,images/neuL.bmp,1,449
null,images/fix.bmp,,
inc,images/incR.bmp,1,552
neu,images/neuL.bmp,1,376
neu,images/neuR.bmp,1,504
inc,images/incR.bmp,0,440
neu,images/neuL.bmp,1,576
inc,images/incR.bmp,0,592
null,images/fix.bmp,,
con,images/conL.bmp,1,592
con,images/conR.bmp,1,464
null,images/fix.bmp,,
neu,images/neuL.bmp,1,496
inc,images/incR.bmp,1,472
neu,images/neuR.bmp,1,664
null,images/fix.bmp,,
inc,images/incR.bmp,1,648
null,images/fix.bmp,,
neu,images/neuR.bmp,1,529
null,images/fix.bmp,,
con,images/conL.bmp,1,760
inc,images/incL.bmp,0,1128
neu,images/neuL.bmp,1,528
con,images/conR.bmp,1,544
null,images/fix.bmp,,
inc,images/incR.bmp,1,704
con,images/conL.bmp,1,560
null,images/fix.bmp,,
con,images/conR.bmp,1,584
null,images/fix.bmp,,
neu,images/neuR.bmp,1,512
null,images/fix.bmp,,
inc,images/incL.bmp,1,640
null,images/fix.bmp,,
con,images/conR.bmp,1,480
null,images/fix.bmp,,
inc,images/incL.bmp,1,536
con,images/conL.bmp,1,600
neu,images/neuL.bmp,1,376
inc,images/incR.bmp,0,392
neu,images/neuL.bmp,1,496
inc,images/incL.bmp,1,640
null,images/fix.bmp,,
con,images/conR.bmp,1,504
con,images/conR.bmp,1,536
con,images/conL.bmp,1,504
neu,images/neuR.bmp,1,368
con,images/conL.bmp,1,400
null,images/fix.bmp,,
inc,images/incL.bmp,1,737
con,images/conR.bmp,1,473
inc,images/incR.bmp,1,865
con,images/conL.bmp,1,464
null,images/fix.bmp,,
inc,images/incL.bmp,1,536
neu,images/neuR.bmp,1,696
null,images/fix.bmp,,
neu,images/neuL.bmp,1,448
null,images/fix.bmp,,
inc,images/incL.bmp,1,560
neu,images/neuR.bmp,1,744
con,images/conR.bmp,1,616
null,images/fix.bmp,,
con,images/conL.bmp,1,552
neu,images/neuL.bmp,1,448
inc,images/incR.bmp,1,592
null,images/fix.bmp,,
con,images/conR.bmp,0,1105
null,images/fix.bmp,,
con,images/conL.bmp,1,880
con,images/conR.bmp,1,520
null,images/fix.bmp,,
con,images/conL.bmp,1,768
neu,images/neuL.bmp,1,480
neu,images/neuL.bmp,1,424
inc,images/incL.bmp,0,512
null,images/fix.bmp,,
neu,images/neuL.bmp,1,448
null,images/fix.bmp,,
,,,
,,,
