trial_type	correct	response_time
neu	1	0.606
inc	1	0.614
con	1	0.909
inc	1	0.661
inc	1	0.741
neu	0	1.837
con	0	1.325
con	1	0.653
neu	1	0.605
con	1	0.798
inc	1	0.614
neu	1	0.63
con	1	1.341
neu	1	0.629
neu	1	0.717
inc	1	0.805
neu	1	0.549
con	1	1.565
con	1	0.781
inc	1	0.606
con	1	0.734
neu	1	0.757
neu	1	0.645
inc	1	0.813
neu	1	0.637
inc	1	0.773
con	0	1.526
neu	1	0.574
inc	1	0.742
inc	1	0.717
inc	1	0.669
inc	1	0.733
inc	0	0.0
inc	1	0.693
con	1	1.053
neu	1	0.75
con	1	1.685
inc	1	1.277
neu	1	0.782
neu	1	0.702
neu	1	0.685
neu	1	0.837
neu	1	0.645
inc	1	0.717
inc	1	0.725
inc	1	0.765
inc	1	0.765
neu	1	0.653
con	1	0.733
neu	1	0.718
con	1	0.934
inc	1	0.781
con	1	0.813
neu	1	1.317
neu	1	0.757
con	1	1.485
con	1	0.83
inc	1	1.302
inc	1	0.861
con	1	1.061
inc	1	0.677
con	1	0.861
con	1	0.846
con	1	1.646
neu	1	0.766
inc	1	0.733
neu	1	1.933
neu	0	0.733
inc	1	0.773
neu	1	0.813
inc	1	0.669
con	1	1.501
con	1	0.741
neu	1	0.822
inc	1	0.79
neu	1	0.781
inc	1	0.797
neu	1	0.733
con	0	0.0
inc	1	1.558
neu	1	0.638
con	1	0.678
inc	1	0.717
con	1	1.877
con	1	0.797
neu	1	0.741
inc	1	0.91
con	1	1.141
inc	1	0.861
con	1	1.829
neu	1	0.605
inc	1	0.613
neu	1	0.797
inc	1	0.733
con	0	0.0
con	0	1.118
con	1	1.117
neu	1	0.797
con	1	0.765
inc	1	0.837
con	1	1.973
inc	1	0.765
con	1	1.502
inc	1	0.782
neu	0	0.549
neu	1	0.693
inc	1	0.893
neu	1	0.613
con	1	0.805
con	1	1.134
neu	1	0.63
inc	1	0.717
con	1	0.757
con	1	1.109
con	1	0.677
con	1	1.005
neu	1	0.749
neu	1	1.301
inc	1	1.373
neu	1	0.828
