trial_type	correct	response_time
neu	1	0.548
inc	1	0.948
con	1	0.428
inc	1	0.74
inc	1	0.54
neu	1	0.588
con	1	0.492
con	1	0.444
neu	1	0.468
con	1	0.476
inc	1	0.548
neu	1	0.396
con	1	0.483
neu	1	0.452
neu	1	0.516
inc	0	0.452
neu	1	0.452
con	1	0.476
con	1	0.404
inc	1	0.627
con	1	0.427
neu	1	0.508
neu	1	0.524
inc	1	0.668
neu	1	0.531
inc	1	0.595
con	1	0.46
neu	1	0.564
inc	1	0.596
inc	1	0.54
inc	1	0.604
inc	1	0.572
inc	1	0.58
inc	1	0.5
con	1	0.476
neu	1	0.596
con	1	0.54
inc	1	0.716
neu	1	0.556
neu	1	0.532
neu	1	0.467
neu	1	0.435
neu	1	0.46
inc	1	0.796
inc	1	0.596
inc	1	0.572
inc	1	0.524
neu	1	0.492
con	1	0.46
neu	1	0.476
con	1	0.459
inc	1	0.7
con	1	0.516
neu	1	0.476
neu	1	0.508
con	1	0.523
con	1	0.532
inc	1	0.636
inc	1	0.724
con	1	0.452
inc	1	0.676
con	1	0.54
con	1	0.596
con	1	0.556
neu	1	0.548
inc	1	0.652
neu	1	0.524
neu	1	0.507
inc	1	0.675
neu	1	0.492
inc	1	0.628
con	1	0.492
con	0	0.0
neu	1	0.532
inc	0	0.452
neu	1	0.467
inc	1	0.644
neu	1	0.516
con	1	0.508
inc	1	0.692
neu	1	0.419
con	1	0.539
inc	1	0.732
con	1	0.596
con	1	0.604
neu	1	0.579
inc	1	0.62
con	1	0.556
inc	1	0.588
con	1	0.508
neu	1	0.5
inc	1	0.747
neu	1	0.532
inc	1	0.66
con	1	0.484
con	1	0.476
con	1	0.516
neu	1	0.516
con	1	0.42
inc	1	0.588
con	1	0.62
inc	1	0.804
con	0	0.0
inc	1	0.66
neu	1	0.612
neu	1	0.651
inc	1	0.755
neu	1	0.627
con	1	0.507
con	1	0.484
neu	1	0.444
inc	0	0.451
con	1	0.547
con	1	0.563
con	1	0.563
con	0	0.588
neu	1	0.675
neu	1	0.435
inc	1	0.763
neu	1	0.539
