trial_type	correct	response_time
neu	1	0.572
inc	1	0.604
con	1	0.444
inc	1	0.54
inc	1	0.524
neu	1	0.54
con	1	0.517
con	1	0.557
neu	1	0.421
con	1	0.477
inc	1	0.469
neu	1	0.461
con	1	0.565
neu	0	0.669
neu	1	0.501
inc	1	0.773
neu	1	0.461
con	1	0.509
con	1	0.517
inc	1	0.445
con	1	0.502
neu	1	0.806
neu	1	0.478
inc	1	1.334
neu	1	0.638
inc	1	0.51
con	1	0.566
neu	1	0.518
inc	1	0.534
inc	1	0.557
inc	1	0.542
inc	1	0.566
inc	1	0.622
inc	1	0.526
con	1	0.558
neu	1	0.718
con	1	0.606
inc	1	0.622
neu	1	0.615
neu	1	0.455
neu	1	0.495
neu	1	0.455
neu	1	0.399
inc	1	0.802
inc	1	0.474
inc	1	0.506
inc	1	0.506
neu	1	0.45
con	1	0.402
neu	1	0.418
con	1	0.418
inc	1	0.61
con	1	0.394
neu	1	0.523
neu	1	0.547
con	1	0.579
con	1	0.515
inc	0	0.763
inc	1	0.731
con	1	0.602
inc	1	0.658
con	1	0.618
con	1	0.523
con	1	0.539
neu	1	0.459
inc	1	0.547
neu	1	0.627
neu	1	0.419
inc	1	0.563
neu	1	0.491
inc	1	0.491
con	1	0.475
con	1	0.507
neu	1	0.483
inc	1	0.963
neu	1	0.595
inc	1	0.644
neu	1	0.628
con	1	0.612
inc	1	0.588
neu	1	0.492
con	1	0.532
inc	1	0.604
con	1	0.524
con	1	0.525
neu	1	0.557
inc	1	0.604
con	1	0.508
inc	1	0.604
con	1	0.7
neu	1	0.548
inc	1	0.588
neu	1	0.46
inc	1	0.58
con	1	0.581
con	1	0.589
con	1	0.501
neu	1	0.429
con	1	0.517
inc	1	0.605
con	1	0.677
inc	1	0.669
con	1	0.573
inc	1	0.557
neu	1	0.581
neu	1	0.542
inc	1	0.614
neu	1	0.574
con	1	0.51
con	1	0.534
neu	1	0.518
inc	1	0.59
con	1	0.534
con	1	0.59
con	1	0.558
con	1	0.447
neu	1	0.55
neu	1	0.494
inc	1	0.71
neu	1	0.518
