trial_type	correct	response_time
neu	1	0.5
inc	1	0.876
con	1	0.523
inc	1	0.667
inc	1	0.651
neu	1	0.515
con	1	0.691
con	1	0.515
neu	1	0.539
con	1	0.571
inc	1	0.683
neu	1	0.586
con	1	0.69
neu	1	0.602
neu	1	0.627
inc	1	1.411
neu	1	0.675
con	1	0.587
con	1	0.731
inc	1	0.666
con	1	0.65
neu	1	0.674
neu	1	0.571
inc	1	1.315
neu	1	0.571
inc	1	1.346
con	1	0.69
neu	1	0.874
inc	1	0.674
inc	1	0.779
inc	1	1.435
inc	1	0.627
inc	1	0.746
inc	1	0.682
con	1	0.698
neu	1	0.555
con	1	0.635
inc	1	0.698
neu	1	0.539
neu	1	0.459
neu	1	0.427
neu	1	0.419
neu	0	0.411
inc	1	1.115
inc	1	0.683
inc	1	0.674
inc	1	0.762
neu	1	0.754
con	1	0.498
neu	1	0.514
con	1	0.515
inc	1	0.827
con	1	0.507
neu	1	0.53
neu	1	0.61
con	1	0.626
con	1	0.515
inc	0	1.027
inc	1	0.947
con	1	0.682
inc	1	0.946
con	1	0.587
con	1	0.427
con	1	0.595
neu	1	0.459
inc	1	0.762
neu	1	0.61
neu	1	0.642
inc	1	0.874
neu	1	0.554
inc	1	0.691
con	1	0.531
con	1	0.523
neu	1	0.547
inc	1	0.731
neu	1	0.546
inc	1	0.722
neu	1	0.619
con	1	0.603
inc	1	0.891
neu	1	0.626
con	1	0.562
inc	1	0.874
con	1	0.626
con	1	0.603
neu	1	0.507
inc	1	0.834
con	1	0.602
inc	1	0.771
con	1	0.475
neu	1	0.635
inc	1	0.931
neu	1	0.659
inc	1	1.05
con	1	1.13
con	1	0.522
con	1	0.586
neu	1	0.563
con	1	0.515
inc	1	0.754
con	1	0.554
inc	1	0.946
con	1	0.522
inc	1	0.714
neu	1	0.539
neu	1	0.835
inc	1	0.843
neu	1	0.706
con	1	0.602
con	1	0.842
neu	1	0.507
inc	1	0.611
con	1	0.659
con	1	0.538
con	1	0.658
con	1	0.57
neu	1	0.53
neu	1	0.571
inc	1	1.291
neu	1	0.523
