trial_type	correct	response_time
neu	1	0.776
inc	1	0.568
con	1	0.448
inc	1	0.448
inc	1	0.416
neu	1	0.631
con	1	0.503
con	1	0.351
neu	1	0.448
con	1	0.384
inc	1	0.504
neu	1	0.464
con	1	0.488
neu	1	0.512
neu	1	0.48
inc	0	0.48
neu	1	0.52
con	1	0.504
con	1	0.568
inc	1	0.504
con	1	0.472
neu	1	0.615
neu	1	0.456
inc	1	0.576
neu	1	0.544
inc	1	0.648
con	1	0.592
neu	1	0.504
inc	1	0.584
inc	1	0.592
inc	1	0.512
inc	1	0.504
inc	1	0.543
inc	1	0.551
con	1	0.487
neu	1	0.672
con	1	0.56
inc	1	0.52
neu	1	0.472
neu	1	0.44
neu	1	0.568
neu	1	0.359
neu	0	0.327
inc	1	0.815
inc	1	0.479
inc	1	0.512
inc	1	0.456
neu	1	0.488
con	1	0.48
neu	1	0.432
con	1	0.424
inc	1	0.592
con	1	0.456
neu	1	0.512
neu	0	0.0
con	1	0.584
con	1	0.543
inc	1	0.471
inc	1	0.551
con	1	0.559
inc	1	0.615
con	0	0.0
con	1	0.647
con	1	0.543
neu	0	0.0
inc	1	0.551
neu	1	0.695
neu	1	0.44
inc	1	0.615
neu	1	1.383
inc	1	0.519
con	1	0.511
con	1	0.615
neu	1	0.543
inc	1	0.671
neu	1	0.543
inc	1	0.479
neu	1	0.511
con	1	0.536
inc	1	0.504
neu	1	0.431
con	1	0.583
inc	1	0.543
con	1	0.551
con	1	0.551
neu	1	0.463
inc	1	0.615
con	1	0.615
inc	1	0.56
con	1	0.472
neu	1	0.424
inc	1	0.503
neu	1	0.567
inc	1	0.607
con	1	0.495
con	1	0.495
con	1	0.439
neu	1	0.487
con	1	0.439
inc	1	0.567
con	1	0.631
inc	1	0.711
con	0	0.0
inc	1	0.664
neu	1	0.488
neu	1	0.575
inc	1	0.575
neu	1	0.567
con	1	0.559
con	1	0.503
neu	1	0.503
inc	1	0.495
con	1	0.535
con	1	0.503
con	1	0.6
con	1	0.568
neu	1	0.504
neu	1	1.439
inc	0	0.0
neu	1	0.599
