trial_type	correct	response_time
neu	1	0.601
inc	0	0.0
con	1	0.473
inc	1	0.513
inc	1	0.625
neu	1	0.672
con	1	0.529
con	1	0.521
neu	1	0.505
con	1	0.561
inc	1	0.649
neu	1	0.497
con	1	0.553
neu	1	0.529
neu	1	0.528
inc	1	0.665
neu	1	0.473
con	1	0.529
con	1	0.665
inc	1	0.585
con	1	0.553
neu	1	0.657
neu	1	0.513
inc	1	0.681
neu	1	0.505
inc	1	0.705
con	1	0.545
neu	1	0.433
inc	1	0.585
inc	1	0.68
inc	1	0.6
inc	1	0.592
inc	1	0.616
inc	1	0.616
con	1	0.736
neu	1	0.76
con	1	0.504
inc	1	0.632
neu	1	0.553
neu	1	0.52
neu	1	0.576
neu	1	0.536
neu	1	0.544
inc	1	0.72
inc	1	0.672
inc	1	0.56
inc	1	0.648
neu	1	0.609
con	1	0.601
neu	1	0.513
con	1	0.592
inc	1	0.688
con	1	0.624
neu	1	0.608
neu	1	0.488
con	1	0.585
con	1	0.6
inc	1	0.68
inc	1	0.584
con	1	0.6
inc	1	0.656
con	1	0.576
con	1	0.52
con	0	0.0
neu	1	0.672
inc	1	0.664
neu	1	0.552
neu	1	0.688
inc	1	0.737
neu	1	0.529
inc	1	0.64
con	1	0.536
con	1	0.552
neu	1	0.632
inc	1	0.832
neu	1	0.496
inc	1	0.617
neu	1	0.496
con	1	0.816
inc	1	0.744
neu	1	0.552
con	1	0.52
inc	0	0.0
con	1	0.761
con	1	0.704
neu	1	0.496
inc	1	0.664
con	1	0.641
inc	1	0.664
con	1	0.648
neu	1	0.504
inc	1	0.936
neu	1	0.512
inc	1	0.64
con	1	0.736
con	1	0.809
con	1	0.577
neu	1	0.664
con	1	0.664
inc	1	0.664
con	0	0.0
inc	1	0.688
con	1	0.681
inc	1	0.689
neu	1	0.568
neu	1	0.6
inc	1	0.672
neu	1	0.576
con	1	0.736
con	1	0.577
neu	1	0.696
inc	1	0.752
con	0	0.0
con	1	0.6
con	1	1.64
con	1	0.561
neu	1	0.561
neu	1	0.528
inc	1	0.68
neu	1	0.56
