trial_type	correct	response_time
neu	1	0.499
inc	1	0.723
con	1	0.467
inc	1	0.635
inc	1	0.651
neu	1	0.58
con	1	0.524
con	1	0.42
neu	1	0.435
con	1	0.475
inc	1	0.563
neu	1	0.451
con	1	0.531
neu	1	0.419
neu	1	0.564
inc	1	0.748
neu	1	0.428
con	1	0.508
con	1	0.532
inc	1	0.644
con	1	0.483
neu	1	0.507
neu	1	0.539
inc	1	0.66
neu	1	0.532
inc	1	0.604
con	1	0.524
neu	1	0.516
inc	1	0.596
inc	1	0.627
inc	1	0.571
inc	1	0.595
inc	1	0.603
inc	1	0.643
con	1	0.516
neu	1	0.548
con	1	0.531
inc	1	0.603
neu	1	0.532
neu	1	0.5
neu	1	0.548
neu	1	0.452
neu	1	0.388
inc	1	0.619
inc	1	0.635
inc	1	0.683
inc	1	0.579
neu	1	0.587
con	1	0.459
neu	1	0.491
con	1	0.467
inc	1	0.644
con	1	0.572
neu	1	0.611
neu	1	0.547
con	1	0.547
con	1	0.587
inc	1	0.595
inc	1	0.611
con	1	0.54
inc	1	0.628
con	1	0.523
con	1	0.483
con	1	0.523
neu	1	0.475
inc	1	0.611
neu	1	0.579
neu	1	0.524
inc	1	0.62
neu	1	0.54
inc	1	0.628
con	1	0.524
con	1	0.491
neu	1	0.539
inc	1	0.603
neu	1	0.499
inc	1	0.555
neu	1	0.508
con	1	0.628
inc	1	0.683
neu	1	0.523
con	1	0.531
inc	1	0.643
con	1	0.571
con	1	0.499
neu	1	0.507
inc	1	0.651
con	1	0.562
inc	1	0.611
con	1	0.587
neu	1	0.571
inc	1	0.651
neu	1	0.547
inc	1	0.643
con	1	0.555
con	1	0.555
con	1	0.531
neu	1	0.506
con	1	0.466
inc	1	0.691
con	1	0.539
inc	1	0.619
con	1	0.507
inc	1	0.659
neu	1	0.499
neu	1	0.539
inc	1	0.698
neu	1	0.522
con	1	0.498
con	1	0.547
neu	1	0.571
inc	1	0.651
con	1	0.491
con	1	0.45
con	1	0.546
con	1	0.498
neu	1	0.523
neu	1	0.435
inc	1	0.699
neu	1	0.531
