trial_type	correct	response_time
neu	1	0.473
inc	0	0.537
con	1	0.489
inc	1	0.656
inc	1	0.592
neu	1	0.544
con	1	0.432
con	1	0.672
neu	1	0.481
con	0	0.377
inc	1	0.761
neu	1	0.449
con	1	0.513
neu	1	0.6
neu	1	0.512
inc	1	0.576
neu	1	0.52
con	1	0.56
con	1	0.544
inc	1	0.688
con	1	0.473
neu	1	0.561
neu	1	0.464
inc	1	0.68
neu	1	1.408
inc	1	0.992
con	1	0.512
neu	1	0.648
inc	1	0.64
inc	1	0.649
inc	1	0.673
inc	1	0.601
inc	1	0.656
inc	1	0.632
con	1	0.872
neu	1	0.608
con	1	0.561
inc	1	0.617
neu	1	0.56
neu	1	0.616
neu	1	0.528
neu	1	0.464
neu	1	0.488
inc	1	0.681
inc	1	0.513
inc	0	0.849
inc	1	0.513
neu	1	0.681
con	1	0.529
neu	1	0.456
con	1	0.48
inc	1	0.56
con	1	0.544
neu	1	0.657
neu	1	0.633
con	1	0.697
con	1	0.521
inc	1	0.529
inc	1	0.616
con	1	0.624
inc	1	0.536
con	1	0.601
con	1	0.577
con	1	0.561
neu	1	0.577
inc	1	0.688
neu	1	0.56
neu	1	0.584
inc	1	0.6
neu	1	0.504
inc	1	0.592
con	1	0.592
con	1	0.641
neu	1	0.553
inc	1	0.593
neu	1	0.577
inc	1	0.624
neu	1	0.632
con	1	0.68
inc	1	0.617
neu	1	0.505
con	1	0.609
inc	1	0.657
con	1	0.52
con	1	0.592
neu	1	0.576
inc	1	0.648
con	1	0.657
inc	1	1.057
con	0	0.0
neu	1	0.576
inc	1	0.592
neu	1	0.456
inc	1	0.608
con	1	0.512
con	1	0.536
con	1	0.464
neu	1	0.545
con	1	0.529
inc	1	1.184
con	1	0.648
inc	1	0.608
con	1	0.448
inc	1	0.624
neu	1	0.6
neu	1	0.512
inc	1	0.64
neu	1	0.568
con	1	0.584
con	1	0.479
neu	1	0.543
inc	1	0.584
con	1	0.568
con	1	0.472
con	1	0.592
con	1	0.512
neu	0	0.352
neu	1	0.447
inc	1	0.495
neu	1	0.424
