trial_type	correct	response_time
neu	1	0.535
inc	1	0.679
con	1	0.455
inc	1	0.56
inc	1	0.592
neu	1	0.504
con	1	0.455
con	1	0.391
neu	1	0.495
con	1	0.431
inc	1	0.607
neu	1	0.439
con	1	0.487
neu	1	0.511
neu	1	0.416
inc	1	0.568
neu	1	0.416
con	1	0.415
con	1	0.431
inc	1	0.535
con	1	0.503
neu	1	0.431
neu	1	0.496
inc	1	0.648
neu	1	0.464
inc	0	0.36
con	1	0.559
neu	1	0.407
inc	1	0.599
inc	1	0.623
inc	1	0.551
inc	1	0.519
inc	1	0.584
inc	1	0.592
con	1	0.552
neu	1	0.487
con	1	0.527
inc	1	0.599
neu	1	0.528
neu	1	0.424
neu	1	0.4
neu	1	0.455
neu	1	0.407
inc	0	0.471
inc	1	0.599
inc	1	0.639
inc	1	0.639
neu	1	0.487
con	1	0.487
neu	1	0.519
con	1	0.527
inc	1	0.655
con	1	0.479
neu	1	0.502
neu	1	0.598
con	1	0.559
con	1	0.591
inc	1	0.639
inc	1	0.607
con	1	0.495
inc	1	0.614
con	1	0.511
con	1	0.567
con	1	0.519
neu	1	0.527
inc	1	0.599
neu	1	0.519
neu	1	0.503
inc	1	0.639
neu	1	0.535
inc	1	0.567
con	1	0.566
con	1	0.502
neu	1	0.479
inc	1	0.639
neu	1	0.511
inc	1	0.591
neu	1	0.511
con	1	0.566
inc	1	0.638
neu	1	0.542
con	1	0.503
inc	1	0.591
con	1	0.511
con	1	0.455
neu	1	0.519
inc	1	0.622
con	1	0.551
inc	1	0.647
con	1	0.487
neu	1	0.535
inc	1	0.567
neu	1	0.519
inc	1	0.615
con	1	0.487
con	1	0.454
con	1	0.43
neu	1	0.462
con	1	0.51
inc	1	0.639
con	1	0.463
inc	1	0.639
con	1	0.455
inc	1	0.535
neu	1	0.447
neu	1	0.47
inc	1	0.591
neu	1	0.487
con	1	0.503
con	1	0.487
neu	1	0.543
inc	1	0.575
con	1	0.454
con	1	0.462
con	1	0.639
con	1	0.431
neu	1	0.447
neu	1	0.495
inc	0	0.479
neu	1	0.519
