trial_type	correct	response_time
neu	1	0.889
inc	1	1.017
con	1	0.625
inc	1	0.577
inc	1	0.593
neu	1	0.825
con	1	0.753
con	1	0.504
neu	1	0.568
con	1	0.576
inc	1	0.824
neu	1	0.505
con	1	0.609
neu	1	0.457
neu	1	0.689
inc	0	0.425
neu	1	0.481
con	1	0.513
con	1	1.264
inc	1	0.576
con	1	0.6
neu	1	0.449
neu	1	0.881
inc	1	0.969
neu	1	0.793
inc	1	0.793
con	1	0.857
neu	1	0.616
inc	1	0.872
inc	1	0.872
inc	1	0.784
inc	1	0.873
inc	1	0.897
inc	1	0.865
con	1	0.633
neu	1	0.776
con	1	0.673
inc	1	1.017
neu	1	0.761
neu	1	0.913
neu	1	0.505
neu	1	0.529
neu	1	1.024
inc	1	1.08
inc	1	0.624
inc	1	0.608
inc	1	0.761
neu	1	0.545
con	1	0.601
neu	1	0.569
con	1	0.513
inc	1	0.729
con	1	0.585
neu	1	0.776
neu	1	0.584
con	1	0.785
con	1	0.737
inc	1	1.401
inc	1	1.081
con	1	0.553
inc	1	1.137
con	1	0.704
con	1	0.681
con	1	0.561
neu	1	0.689
inc	0	1.057
neu	1	0.609
neu	1	0.521
inc	1	0.729
neu	1	0.601
inc	1	0.801
con	1	0.768
con	1	0.472
neu	1	0.704
inc	1	0.721
neu	1	0.681
inc	1	0.673
neu	1	0.585
con	1	0.801
inc	1	1.712
neu	1	0.512
con	1	0.512
inc	1	0.889
con	1	1.217
con	1	0.497
neu	1	0.681
inc	1	0.864
con	1	0.488
inc	1	0.865
con	1	0.801
neu	1	0.633
inc	1	0.561
neu	1	0.617
inc	1	0.705
con	1	0.601
con	1	0.529
con	1	0.8
neu	1	0.52
con	1	0.632
inc	1	1.033
con	1	0.561
inc	1	1.337
con	1	0.537
inc	1	0.961
neu	1	0.521
neu	1	0.688
inc	1	0.872
neu	1	0.672
con	1	0.568
con	1	0.616
neu	1	0.608
inc	1	0.68
con	1	0.696
con	1	0.648
con	1	0.512
con	1	0.664
neu	1	0.624
neu	1	0.688
inc	1	0.808
neu	1	0.768
