trial_type	correct	response_time
neu	0	0.492
inc	1	0.996
con	1	1.22
inc	1	0.725
inc	1	0.501
neu	1	0.7
con	0	0.42
con	1	0.58
neu	1	0.508
con	1	0.444
inc	1	0.62
neu	1	0.404
con	1	0.436
neu	1	0.444
neu	1	0.373
inc	0	0.452
neu	1	0.572
con	1	0.564
con	1	0.66
inc	1	0.732
con	1	0.46
neu	1	0.516
neu	1	0.613
inc	1	0.645
neu	1	0.5
inc	1	0.652
con	1	0.516
neu	1	0.676
inc	1	0.588
inc	1	0.756
inc	1	0.572
inc	1	0.644
inc	1	0.717
inc	1	0.597
con	1	0.756
neu	1	0.556
con	1	0.7
inc	1	0.748
neu	1	0.621
neu	1	0.5
neu	1	0.396
neu	1	0.564
neu	1	0.612
inc	1	0.54
inc	1	0.612
inc	1	0.556
inc	1	0.58
neu	1	0.396
con	1	0.42
neu	1	0.428
con	1	0.509
inc	0	0.332
con	1	0.46
neu	1	0.66
neu	1	0.508
con	1	0.532
con	1	0.468
inc	1	0.836
inc	1	0.629
con	1	0.42
inc	1	0.62
con	1	0.492
con	1	0.46
con	1	0.452
neu	1	0.46
inc	1	0.557
neu	1	0.677
neu	1	0.453
inc	1	0.604
neu	1	0.428
inc	1	0.62
con	1	0.596
con	1	0.58
neu	1	0.492
inc	1	0.972
neu	1	0.468
inc	1	0.669
neu	1	0.532
con	1	0.572
inc	1	0.452
neu	1	0.428
con	1	0.892
inc	1	0.524
con	1	0.58
con	1	0.605
neu	1	0.66
inc	1	0.644
con	1	0.54
inc	1	0.452
con	1	0.548
neu	1	0.461
inc	1	0.685
neu	1	0.557
inc	1	0.661
con	1	0.436
con	1	0.436
con	1	0.572
neu	1	0.604
con	1	0.412
inc	1	0.604
con	1	0.573
inc	1	0.549
con	1	0.413
inc	1	0.612
neu	1	0.508
neu	1	0.492
inc	1	0.636
neu	1	0.452
con	1	0.452
con	1	0.325
neu	1	0.445
inc	1	0.732
con	1	0.588
con	1	0.636
con	1	0.708
con	1	0.572
neu	1	0.612
neu	1	0.468
inc	1	0.637
neu	1	0.652
