trial_type	correct	response_time
neu	1	0.98
inc	1	0.636
con	1	0.444
inc	1	0.452
inc	1	0.516
neu	1	0.78
con	1	0.444
con	1	0.396
neu	1	0.468
con	1	0.419
inc	1	0.547
neu	1	0.595
con	1	0.931
neu	1	0.483
neu	1	0.484
inc	0	0.404
neu	1	0.468
con	1	0.628
con	1	0.444
inc	1	0.476
con	1	0.404
neu	1	0.579
neu	1	0.475
inc	0	1.291
neu	1	0.524
inc	1	0.964
con	1	0.54
neu	1	0.612
inc	1	0.692
inc	1	0.644
inc	1	0.58
inc	1	0.564
inc	1	0.739
inc	1	0.571
con	1	0.475
neu	1	0.596
con	1	0.556
inc	1	0.748
neu	1	0.547
neu	1	0.483
neu	1	0.483
neu	1	0.467
neu	1	0.499
inc	1	0.796
inc	1	0.572
inc	1	0.596
inc	1	0.74
neu	1	0.46
con	1	0.436
neu	1	0.404
con	1	0.34
inc	1	0.844
con	1	0.459
neu	1	0.579
neu	1	0.419
con	1	0.596
con	1	0.38
inc	1	0.516
inc	1	0.548
con	1	0.388
inc	1	0.556
con	1	0.539
con	1	0.427
con	1	0.451
neu	1	0.46
inc	1	0.564
neu	1	0.516
neu	1	0.42
inc	1	0.452
neu	1	0.476
inc	1	0.46
con	1	0.548
con	1	0.404
neu	1	0.427
inc	1	0.459
neu	1	0.531
inc	1	0.499
neu	1	0.428
con	1	0.78
inc	1	1.052
neu	1	0.644
con	1	0.516
inc	1	0.675
con	1	0.643
con	1	0.595
neu	1	0.444
inc	1	0.964
con	1	0.572
inc	1	1.284
con	1	0.772
neu	1	0.595
inc	1	0.819
neu	1	0.523
inc	1	0.619
con	1	0.603
con	1	0.476
con	1	0.628
neu	1	0.404
con	1	0.62
inc	1	0.812
con	1	0.452
inc	1	0.628
con	1	0.483
inc	1	0.611
neu	1	0.483
neu	1	0.596
inc	1	0.924
neu	1	0.436
con	1	0.492
con	1	0.812
neu	1	0.476
inc	1	0.54
con	1	0.475
con	1	0.579
con	1	0.443
con	1	0.564
neu	1	0.516
neu	1	0.444
inc	1	0.676
neu	1	0.5
