trial_type	correct	response_time
neu	1	0.508
inc	1	0.844
con	1	0.611
inc	1	0.739
inc	1	0.643
neu	1	0.627
con	1	0.515
con	1	0.523
neu	1	0.484
con	1	0.499
inc	0	0.555
neu	1	0.667
con	1	0.691
neu	1	0.579
neu	1	0.603
inc	1	1.107
neu	1	0.563
con	1	0.611
con	1	0.603
inc	1	0.755
con	1	0.619
neu	1	0.571
neu	1	0.603
inc	1	0.811
neu	1	0.556
inc	1	1.499
con	1	0.699
neu	1	0.475
inc	1	0.755
inc	1	0.835
inc	1	1.179
inc	1	0.771
inc	1	0.683
inc	1	0.659
con	1	0.619
neu	1	0.595
con	1	0.675
inc	1	0.675
neu	1	0.675
neu	1	0.587
neu	1	0.531
neu	1	0.539
neu	1	0.555
inc	1	0.971
inc	1	0.651
inc	1	0.787
inc	1	0.675
neu	1	0.571
con	1	0.587
neu	1	0.563
con	1	0.659
inc	1	1.515
con	1	0.747
neu	1	0.571
neu	1	0.587
con	1	0.699
con	1	0.563
inc	0	1.171
inc	1	0.811
con	1	0.731
inc	1	0.859
con	1	0.579
con	1	0.539
con	1	0.539
neu	1	0.579
inc	1	0.635
neu	1	0.611
neu	1	0.475
inc	1	0.683
neu	1	0.635
inc	1	0.723
con	1	0.755
con	1	0.563
neu	1	0.616
inc	1	0.723
neu	1	0.547
inc	1	0.675
neu	1	0.587
con	1	0.723
inc	1	0.891
neu	1	0.651
con	1	0.475
inc	1	0.899
con	1	0.627
con	1	0.571
neu	1	0.555
inc	1	0.715
con	1	0.539
inc	1	0.843
con	1	0.643
neu	1	0.547
inc	1	0.803
neu	1	0.555
inc	1	0.699
con	1	0.531
con	1	0.58
con	1	0.772
neu	1	0.507
con	1	0.563
inc	1	0.723
con	1	0.587
inc	1	1.131
con	1	0.579
inc	1	0.763
neu	1	0.531
neu	1	0.604
inc	1	0.739
neu	1	0.531
con	1	0.635
con	1	0.627
neu	1	0.587
inc	1	0.795
con	1	0.643
con	1	0.611
con	1	0.523
con	1	0.635
neu	1	0.643
neu	1	0.539
inc	1	0.787
neu	1	0.635
