condition,stimuli,stimulus.ACC,stimulus.RT
neu,images/neuL.bmp,1,735
inc,images/incR.bmp,1,919
con,images/conR.bmp,1,535
inc,images/incL.bmp,1,567
inc,images/incL.bmp,1,599
null,images/fix.bmp,,
neu,images/neuL.bmp,1,560
con,images/conL.bmp,1,704
con,images/conR.bmp,1,560
neu,images/neuR.bmp,1,632
con,images/conL.bmp,1,584
inc,images/incR.bmp,1,920
neu,images/neuL.bmp,1,512
null,images/fix.bmp,,
con,images/conL.bmp,1,600
neu,images/neuR.bmp,1,472
null,images/fix.bmp,,
neu,images/neuR.bmp,1,536
inc,images/incR.bmp,1,712
neu,images/neuR.bmp,1,496
con,images/conL.bmp,1,591
con,images/conL.bmp,1,624
inc,images/incR.bmp,1,608
con,images/conR.bmp,1,568
null,images/fix.bmp,,
neu,images/neuR.bmp,1,568
null,images/fix.bmp,,
neu,images/neuR.bmp,1,600
null,images/fix.bmp,,
inc,images/incL.bmp,1,704
neu,images/neuR.bmp,1,520
inc,images/incR.bmp,1,632
con,images/conL.bmp,1,504
neu,images/neuR.bmp,1,449
inc,images/incL.bmp,1,609
null,images/fix.bmp,,
inc,images/incL.bmp,1,1121
inc,images/incR.bmp,1,553
inc,images/incL.bmp,1,649
null,images/fix.bmp,,
inc,images/incL.bmp,1,737
inc,images/incL.bmp,1,601
con,images/conR.bmp,1,649
null,images/fix.bmp,,
neu,images/neuR.bmp,1,601
null,images/fix.bmp,,
con,images/conL.bmp,1,594
null,images/fix.bmp,,
inc,images/incL.bmp,1,682
null,images/fix.bmp,,
neu,images/neuL.bmp,1,569
neu,images/neuL.bmp,1,537
neu,images/neuL.bmp,1,521
neu,images/neuL.bmp,1,601
neu,images/neuR.bmp,1,585
inc,images/incR.bmp,1,705
inc,images/incR.bmp,1,657
inc,images/incL.bmp,1,610
inc,images/incL.bmp,0,474
neu,images/neuR.bmp,1,538
con,images/conR.bmp,1,490
neu,images/neuR.bmp,1,434
con,images/conR.bmp,1,506
null,images/fix.bmp,,
inc,images/incR.bmp,1,666
con,images/conR.bmp,1,762
null,images/fix.bmp,,
neu,images/neuL.bmp,1,666
neu,images/neuR.bmp,1,634
null,images/fix.bmp,,
con,images/conL.bmp,1,699
con,images/conL.bmp,1,747
inc,images/incL.bmp,1,795
null,images/fix.bmp,,
inc,images/incR.bmp,1,651
con,images/conR.bmp,1,563
null,images/fix.bmp,,
inc,images/incR.bmp,1,595
null,images/fix.bmp,,
con,images/conR.bmp,1,539
con,images/conR.bmp,1,491
con,images/conL.bmp,1,579
neu,images/neuL.bmp,1,666
null,images/fix.bmp,,
inc,images/incR.bmp,1,563
neu,images/neuL.bmp,1,571
neu,images/neuR.bmp,1,563
inc,images/incR.bmp,1,699
neu,images/neuL.bmp,1,531
inc,images/incR.bmp,1,667
null,images/fix.bmp,,
con,images/conL.bmp,1,715
con,images/conR.bmp,1,699
null,images/fix.bmp,,
neu,images/neuL.bmp,1,555
inc,images/incR.bmp,1,595
neu,images/neuR.bmp,1,539
null,images/fix.bmp,,
inc,images/incR.bmp,1,595
null,images/fix.bmp,,
neu,images/neuR.bmp,1,508
null,images/fix.bmp,,
con,images/conL.bmp,1,596
inc,images/incL.bmp,1,684
neu,images/neuL.bmp,1,516
con,images/conR.bmp,1,844
null,images/fix.bmp,,
inc,images/incR.bmp,1,684
con,images/conL.bmp,1,524
null,images/fix.bmp,,
con,images/conR.bmp,1,532
null,images/fix.bmp,,
neu,images/neuR.bmp,1,597
null,images/fix.bmp,,
inc,images/incL.bmp,1,709
null,images/fix.bmp,,
con,images/conR.bmp,1,565
null,images/fix.bmp,,
inc,images/incL.bmp,1,692
con,images/conL.bmp,1,605
neu,images/neuL.bmp,1,517
inc,images/incR.bmp,1,589
neu,images/neuL.bmp,1,500
inc,images/incL.bmp,1,684
null,images/fix.bmp,,
con,images/conR.bmp,1,655
con,images/conR.bmp,1,549
con,images/conL.bmp,1,605
neu,images/neuR.bmp,1,597
con,images/conL.bmp,1,573
null,images/fix.bmp,,
inc,images/incL.bmp,1,797
con,images/conR.bmp,1,621
inc,images/incR.bmp,1,648
con,images/conL.bmp,1,533
null,images/fix.bmp,,
inc,images/incL.bmp,1,629
neu,images/neuR.bmp,1,581
null,images/fix.bmp,,
neu,images/neuL.bmp,1,566
null,images/fix.bmp,,
inc,images/incL.bmp,1,662
neu,images/neuR.bmp,1,654
con,images/conR.bmp,1,598
null,images/fix.bmp,,
con,images/conL.bmp,1,558
neu,images/neuL.bmp,1,550
inc,images/incR.bmp,1,590
null,images/fix.bmp,,
con,images/conR.bmp,1,542
null,images/fix.bmp,,
con,images/conL.bmp,1,534
con,images/conR.bmp,1,583
null,images/fix.bmp,,
con,images/conL.bmp,1,703
neu,images/neuL.bmp,1,758
neu,images/neuL.bmp,1,558
inc,images/incL.bmp,1,678
null,images/fix.bmp,,
neu,images/neuL.bmp,1,606
null,images/fix.bmp,,
,,,
,,,
