trial_type	correct	response_time
neu	1	1.135
inc	1	0.847
con	1	0.591
inc	1	0.583
inc	1	0.567
neu	1	0.551
con	1	0.535
con	1	0.503
neu	1	0.535
con	1	0.478
inc	1	0.558
neu	1	0.558
con	1	0.63
neu	1	0.454
neu	1	0.59
inc	1	0.798
neu	1	0.574
con	1	0.527
con	1	0.543
inc	1	0.591
con	1	0.431
neu	1	0.607
neu	1	0.519
inc	1	0.727
neu	1	0.583
inc	1	0.582
con	1	0.542
neu	1	0.534
inc	1	0.566
inc	1	0.678
inc	1	0.67
inc	1	0.622
inc	1	0.671
inc	1	0.743
con	1	0.583
neu	1	0.695
con	1	0.743
inc	1	0.639
neu	1	0.574
neu	1	0.638
neu	1	0.59
neu	1	0.574
neu	1	0.59
inc	1	0.75
inc	1	0.614
inc	1	0.782
inc	1	0.687
neu	1	0.559
con	1	0.695
neu	1	0.567
con	1	0.527
inc	1	0.623
con	1	0.543
neu	1	0.903
neu	1	0.671
con	1	0.71
con	1	0.598
inc	1	0.806
inc	1	0.782
con	1	0.678
inc	1	0.694
con	1	0.663
con	1	0.607
con	1	0.599
neu	1	0.623
inc	1	0.719
neu	1	0.623
neu	1	0.615
inc	1	0.623
neu	1	0.551
inc	1	0.567
con	1	0.622
con	1	0.622
neu	1	0.542
inc	1	0.614
neu	1	0.614
inc	1	0.654
neu	1	0.583
con	1	0.679
inc	1	0.655
neu	1	0.591
con	1	0.599
inc	1	0.735
con	1	0.559
con	1	0.638
neu	1	0.654
inc	1	0.622
con	1	0.606
inc	1	0.646
con	1	0.687
neu	1	0.575
inc	1	0.655
neu	1	0.623
inc	1	0.663
con	1	0.639
con	1	0.575
con	1	0.607
neu	1	0.495
con	1	0.511
inc	1	0.662
con	1	0.574
inc	1	0.718
con	1	0.59
inc	1	0.63
neu	1	0.542
neu	1	0.654
inc	1	0.631
neu	1	0.591
con	1	0.575
con	1	0.615
neu	1	0.503
inc	1	0.679
con	1	0.599
con	1	0.542
con	1	0.502
con	1	0.566
neu	1	0.614
neu	1	0.606
inc	1	0.654
neu	1	0.582
