trial_type	correct	response_time
neu	1	1.086
inc	0	1.302
con	1	0.95
inc	1	1.926
inc	1	0.934
neu	1	0.966
con	1	0.694
con	1	0.638
neu	1	0.566
con	1	0.814
inc	1	0.95
neu	1	0.671
con	1	0.679
neu	1	0.767
neu	1	1.039
inc	1	0.959
neu	1	0.87
con	1	0.753
con	1	0.718
inc	1	0.638
con	1	0.649
neu	1	0.817
neu	1	0.674
inc	1	1.21
neu	1	0.746
inc	1	1.466
con	1	0.738
neu	1	0.746
inc	1	0.978
inc	1	1.034
inc	1	0.978
inc	1	1.058
inc	1	1.051
inc	1	1.027
con	1	1.026
neu	1	1.066
con	1	1.234
inc	1	1.563
neu	1	0.987
neu	1	0.595
neu	1	0.611
neu	1	0.651
neu	1	0.595
inc	1	1.979
inc	1	0.699
inc	1	0.771
inc	0	0.979
neu	1	0.828
con	1	0.964
neu	1	0.668
con	1	0.595
inc	1	1.347
con	1	0.627
neu	1	0.723
neu	1	0.755
con	1	0.9
con	1	0.612
inc	1	1.196
inc	1	0.932
con	1	0.788
inc	1	0.804
con	0	1.284
con	1	0.621
con	1	1.149
neu	1	0.597
inc	1	1.292
neu	1	0.652
neu	1	0.78
inc	1	0.972
neu	1	0.628
inc	1	0.812
con	1	1.484
con	1	0.828
neu	1	0.789
inc	1	0.781
neu	1	0.573
inc	1	0.789
neu	1	0.629
con	1	0.661
inc	0	1.909
neu	0	0.55
con	0	0.677
inc	1	0.821
con	1	0.773
con	1	0.693
neu	1	0.581
inc	1	0.701
con	1	0.798
inc	1	1.158
con	1	0.566
neu	1	0.614
inc	1	0.926
neu	1	0.718
inc	1	1.158
con	1	0.878
con	1	0.558
con	1	0.59
neu	1	0.599
con	1	0.735
inc	1	1.094
con	1	0.806
inc	0	1.454
con	1	1.062
inc	1	1.022
neu	1	0.734
neu	1	0.743
inc	1	1.111
neu	1	0.791
con	1	0.647
con	1	0.863
neu	1	0.743
inc	1	0.903
con	1	0.992
con	1	0.743
con	1	0.839
con	1	1.119
neu	1	0.647
neu	1	0.583
inc	1	0.895
neu	1	0.671
