trial_type	correct	response_time
neu	0	0.0
inc	0	0.0
con	1	0.46
inc	0	0.0
inc	0	0.0
neu	1	1.068
con	1	0.532
con	1	0.395
neu	1	0.483
con	1	0.371
inc	1	0.588
neu	1	0.372
con	1	0.556
neu	1	0.412
neu	1	0.38
inc	0	0.427
neu	1	0.387
con	1	0.507
con	0	0.387
inc	1	0.54
con	1	0.5
neu	1	0.436
neu	1	0.372
inc	0	0.419
neu	1	0.476
inc	1	0.428
con	1	0.42
neu	1	0.46
inc	1	0.588
inc	0	0.0
inc	1	0.796
inc	1	1.036
inc	1	1.54
inc	1	0.628
con	1	0.412
neu	1	0.436
con	1	0.507
inc	1	0.612
neu	1	0.436
neu	1	0.468
neu	1	0.42
neu	1	0.459
neu	1	0.475
inc	0	0.451
inc	1	0.556
inc	1	0.58
inc	0	0.444
neu	1	0.468
con	1	0.468
neu	1	0.428
con	1	0.428
inc	0	0.779
con	1	0.483
neu	1	0.532
neu	1	0.492
con	1	0.492
con	1	0.436
inc	1	0.628
inc	1	1.131
con	1	0.516
inc	1	1.1
con	1	0.628
con	1	0.435
con	1	0.539
neu	1	0.443
inc	1	0.596
neu	1	0.524
neu	1	0.516
inc	1	1.196
neu	1	0.492
inc	1	1.1
con	1	0.499
con	1	1.075
neu	1	0.491
inc	1	1.1
neu	1	0.516
inc	1	0.852
neu	1	0.852
con	1	0.619
inc	0	1.116
neu	1	0.628
con	1	0.804
inc	1	1.38
con	1	0.988
con	1	0.779
neu	1	0.836
inc	1	1.572
con	1	0.828
inc	1	1.276
con	1	0.708
neu	1	0.531
inc	1	0.747
neu	1	0.7
inc	1	0.988
con	1	0.556
con	1	0.556
con	1	0.828
neu	1	0.82
con	1	0.788
inc	1	1.012
con	1	0.716
inc	0	1.1
con	1	1.292
inc	1	1.092
neu	1	0.82
neu	1	0.707
inc	1	1.371
neu	1	0.628
con	1	0.516
con	1	0.98
neu	1	0.66
inc	1	0.884
con	1	0.971
con	1	0.739
con	1	0.811
con	1	0.731
neu	1	0.635
neu	1	0.667
inc	1	1.116
neu	1	0.699
