trial_type	correct	response_time
neu	1	1.889
inc	0	0.0
con	1	0.729
inc	1	0.657
inc	1	0.985
neu	1	1.297
con	1	0.865
con	1	0.481
neu	1	1.105
con	1	1.121
inc	0	1.202
neu	1	1.026
con	1	0.737
neu	1	0.649
neu	1	0.593
inc	0	0.969
neu	1	0.633
con	1	0.481
con	1	0.641
inc	1	0.881
con	1	0.633
neu	1	0.513
neu	1	0.673
inc	0	0.906
neu	1	0.681
inc	1	0.865
con	1	0.689
neu	1	0.841
inc	1	0.857
inc	1	1.001
inc	1	0.793
inc	1	0.713
inc	1	0.953
inc	1	0.889
con	1	0.505
neu	1	0.785
con	1	0.801
inc	1	0.801
neu	1	0.785
neu	1	0.633
neu	1	0.569
neu	1	0.425
neu	1	0.729
inc	0	0.681
inc	1	0.865
inc	1	0.633
inc	1	0.761
neu	1	0.649
con	1	0.617
neu	1	0.737
con	1	0.584
inc	1	0.816
con	1	0.648
neu	1	0.912
neu	1	0.528
con	1	0.592
con	1	0.705
inc	0	0.801
inc	1	0.777
con	1	0.657
inc	1	1.385
con	1	0.704
con	1	0.616
con	1	0.904
neu	1	0.64
inc	1	0.816
neu	1	0.944
neu	1	0.784
inc	1	0.921
neu	1	0.425
inc	1	0.737
con	1	1.025
con	1	0.657
neu	1	0.625
inc	1	0.705
neu	1	0.665
inc	1	0.856
neu	1	0.68
con	1	0.872
inc	1	1.568
neu	1	0.745
con	1	0.561
inc	1	0.865
con	1	0.777
con	1	0.553
neu	1	0.92
inc	0	0.784
con	1	0.592
inc	0	0.912
con	1	0.656
neu	0	0.577
inc	1	1.361
neu	1	0.561
inc	1	0.817
con	1	0.601
con	1	0.665
con	1	0.449
neu	1	0.473
con	1	0.377
inc	1	1.184
con	1	0.584
inc	0	1.008
con	1	0.648
inc	1	0.816
neu	1	0.656
neu	1	0.657
inc	1	0.705
neu	1	0.529
con	0	0.585
con	1	1.0
neu	1	0.68
inc	1	1.168
con	1	0.656
con	1	0.568
con	1	0.608
con	1	0.761
neu	1	0.729
neu	1	0.689
inc	1	0.769
neu	1	0.633
