condition,stimuli,stimulus.ACC,stimulus.RT
neu,images/neuL.bmp,1,1132
inc,images/incR.bmp,0,0
con,images/conR.bmp,1,972
inc,images/incL.bmp,1,1212
inc,images/incL.bmp,1,1387
null,images/fix.bmp,,
neu,images/neuL.bmp,1,1371
con,images/conL.bmp,1,1100
con,images/conR.bmp,1,1876
neu,images/neuR.bmp,1,996
con,images/conL.bmp,1,1540
inc,images/incR.bmp,1,1396
neu,images/neuL.bmp,1,1972
null,images/fix.bmp,,
con,images/conL.bmp,1,1587
neu,images/neuR.bmp,1,643
null,images/fix.bmp,,
neu,images/neuR.bmp,1,603
inc,images/incR.bmp,1,636
neu,images/neuR.bmp,1,780
con,images/conL.bmp,1,1804
con,images/conL.bmp,1,828
inc,images/incR.bmp,1,620
con,images/conR.bmp,1,540
null,images/fix.bmp,,
neu,images/neuR.bmp,1,667
null,images/fix.bmp,,
neu,images/neuR.bmp,1,699
null,images/fix.bmp,,
inc,images/incL.bmp,1,1996
neu,images/neuR.bmp,0,700
inc,images/incR.bmp,1,596
con,images/conL.bmp,0,1548
neu,images/neuR.bmp,1,563
inc,images/incL.bmp,1,1171
null,images/fix.bmp,,
inc,images/incL.bmp,1,1283
inc,images/incR.bmp,1,683
inc,images/incL.bmp,1,1380
null,images/fix.bmp,,
inc,images/incL.bmp,1,1548
inc,images/incL.bmp,1,748
con,images/conR.bmp,1,1116
null,images/fix.bmp,,
neu,images/neuR.bmp,1,619
null,images/fix.bmp,,
con,images/conL.bmp,1,1964
null,images/fix.bmp,,
inc,images/incL.bmp,1,1188
null,images/fix.bmp,,
neu,images/neuL.bmp,1,1475
neu,images/neuL.bmp,1,659
neu,images/neuL.bmp,1,579
neu,images/neuL.bmp,1,708
neu,images/neuR.bmp,1,508
inc,images/incR.bmp,1,972
inc,images/incR.bmp,1,980
inc,images/incL.bmp,0,1924
inc,images/incL.bmp,1,1364
neu,images/neuR.bmp,0,1083
con,images/conR.bmp,1,531
neu,images/neuR.bmp,1,579
con,images/conR.bmp,1,627
null,images/fix.bmp,,
inc,images/incR.bmp,1,1948
con,images/conR.bmp,1,1988
null,images/fix.bmp,,
neu,images/neuL.bmp,1,644
neu,images/neuR.bmp,1,611
null,images/fix.bmp,,
con,images/conL.bmp,1,707
con,images/conL.bmp,1,571
inc,images/incL.bmp,0,0
null,images/fix.bmp,,
inc,images/incR.bmp,1,1204
con,images/conR.bmp,0,1300
null,images/fix.bmp,,
inc,images/incR.bmp,1,732
null,images/fix.bmp,,
con,images/conR.bmp,1,1155
con,images/conR.bmp,1,611
con,images/conL.bmp,1,1475
neu,images/neuL.bmp,1,611
null,images/fix.bmp,,
inc,images/incR.bmp,1,859
neu,images/neuL.bmp,1,787
neu,images/neuR.bmp,1,507
inc,images/incR.bmp,1,1323
neu,images/neuL.bmp,1,707
inc,images/incR.bmp,1,683
null,images/fix.bmp,,
con,images/conL.bmp,0,0
con,images/conR.bmp,0,0
null,images/fix.bmp,,
neu,images/neuL.bmp,1,1171
inc,images/incR.bmp,1,915
neu,images/neuR.bmp,1,587
null,images/fix.bmp,,
inc,images/incR.bmp,1,738
null,images/fix.bmp,,
neu,images/neuR.bmp,1,779
null,images/fix.bmp,,
con,images/conL.bmp,0,0
inc,images/incL.bmp,0,1379
neu,images/neuL.bmp,0,0
con,images/conR.bmp,1,1027
null,images/fix.bmp,,
inc,images/incR.bmp,1,1979
con,images/conL.bmp,1,1275
null,images/fix.bmp,,
con,images/conR.bmp,1,1675
null,images/fix.bmp,,
neu,images/neuR.bmp,1,1459
null,images/fix.bmp,,
inc,images/incL.bmp,0,0
null,images/fix.bmp,,
con,images/conR.bmp,0,0
null,images/fix.bmp,,
inc,images/incL.bmp,0,0
con,images/conL.bmp,0,0
neu,images/neuL.bmp,1,1931
inc,images/incR.bmp,1,891
neu,images/neuL.bmp,1,739
inc,images/incL.bmp,1,931
null,images/fix.bmp,,
con,images/conR.bmp,0,442
con,images/conR.bmp,1,579
con,images/conL.bmp,1,1427
neu,images/neuR.bmp,1,587
con,images/conL.bmp,1,1467
null,images/fix.bmp,,
inc,images/incL.bmp,0,0
con,images/conR.bmp,1,1715
inc,images/incR.bmp,1,947
con,images/conL.bmp,1,666
null,images/fix.bmp,,
inc,images/incL.bmp,0,0
neu,images/neuR.bmp,1,531
null,images/fix.bmp,,
neu,images/neuL.bmp,1,915
null,images/fix.bmp,,
inc,images/incL.bmp,1,1891
neu,images/neuR.bmp,1,595
con,images/conR.bmp,1,651
null,images/fix.bmp,,
con,images/conL.bmp,1,1411
neu,images/neuL.bmp,1,571
inc,images/incR.bmp,1,611
null,images/fix.bmp,,
con,images/conR.bmp,1,1851
null,images/fix.bmp,,
con,images/conL.bmp,0,0
con,images/conR.bmp,1,931
null,images/fix.bmp,,
con,images/conL.bmp,1,1443
neu,images/neuL.bmp,0,0
neu,images/neuL.bmp,0,1739
inc,images/incL.bmp,1,1003
null,images/fix.bmp,,
neu,images/neuL.bmp,0,0
null,images/fix.bmp,,
,,,
,,,
