condition,stimuli,stimulus.ACC,stimulus.RT
neu,images/neuL.bmp,1,499
inc,images/incR.bmp,1,723
con,images/conR.bmp,1,467
inc,images/incL.bmp,1,635
inc,images/incL.bmp,1,651
null,images/fix.bmp,,
neu,images/neuL.bmp,1,580
con,images/conL.bmp,1,524
con,images/conR.bmp,1,420
neu,images/neuR.bmp,1,435
con,images/conL.bmp,1,475
inc,images/incR.bmp,1,563
neu,images/neuL.bmp,1,451
null,images/fix.bmp,,
con,images/conL.bmp,1,531
neu,images/neuR.bmp,1,419
null,images/fix.bmp,,
neu,images/neuR.bmp,1,564
inc,images/incR.bmp,1,748
neu,images/neuR.bmp,1,428
con,images/conL.bmp,1,508
con,images/conL.bmp,1,532
inc,images/incR.bmp,1,644
con,images/conR.bmp,1,483
null,images/fix.bmp,,
neu,images/neuR.bmp,1,507
null,images/fix.bmp,,
neu,images/neuR.bmp,1,539
null,images/fix.bmp,,
inc,images/incL.bmp,1,660
neu,images/neuR.bmp,1,532
inc,images/incR.bmp,1,604
con,images/conL.bmp,1,524
neu,images/neuR.bmp,1,516
inc,images/incL.bmp,1,596
null,images/fix.bmp,,
inc,images/incL.bmp,1,627
inc,images/incR.bmp,1,571
inc,images/incL.bmp,1,595
null,images/fix.bmp,,
inc,images/incL.bmp,1,603
inc,images/incL.bmp,1,643
con,images/conR.bmp,1,516
null,images/fix.bmp,,
neu,images/neuR.bmp,1,548
null,images/fix.bmp,,
con,images/conL.bmp,1,531
null,images/fix.bmp,,
inc,images/incL.bmp,1,603
null,images/fix.bmp,,
neu,images/neuL.bmp,1,532
neu,images/neuL.bmp,1,500
neu,images/neuL.bmp,1,548
neu,images/neuL.bmp,1,452
neu,images/neuR.bmp,1,388
inc,images/incR.bmp,1,619
inc,images/incR.bmp,1,635
inc,images/incL.bmp,1,683
inc,images/incL.bmp,1,579
neu,images/neuR.bmp,1,587
con,images/conR.bmp,1,459
neu,images/neuR.bmp,1,491
con,images/conR.bmp,1,467
null,images/fix.bmp,,
inc,images/incR.bmp,1,644
con,images/conR.bmp,1,572
null,images/fix.bmp,,
neu,images/neuL.bmp,1,611
neu,images/neuR.bmp,1,547
null,images/fix.bmp,,
con,images/conL.bmp,1,547
con,images/conL.bmp,1,587
inc,images/incL.bmp,1,595
null,images/fix.bmp,,
inc,images/incR.bmp,1,611
con,images/conR.bmp,1,540
null,images/fix.bmp,,
inc,images/incR.bmp,1,628
null,images/fix.bmp,,
con,images/conR.bmp,1,523
con,images/conR.bmp,1,483
con,images/conL.bmp,1,523
neu,images/neuL.bmp,1,475
null,images/fix.bmp,,
inc,images/incR.bmp,1,611
neu,images/neuL.bmp,1,579
neu,images/neuR.bmp,1,524
inc,images/incR.bmp,1,620
neu,images/neuL.bmp,1,540
inc,images/incR.bmp,1,628
null,images/fix.bmp,,
con,images/conL.bmp,1,524
con,images/conR.bmp,1,491
null,images/fix.bmp,,
neu,images/neuL.bmp,1,539
inc,images/incR.bmp,1,603
neu,images/neuR.bmp,1,499
null,images/fix.bmp,,
inc,images/incR.bmp,1,555
null,images/fix.bmp,,
neu,images/neuR.bmp,1,508
null,images/fix.bmp,,
con,images/conL.bmp,1,628
inc,images/incL.bmp,1,683
neu,images/neuL.bmp,1,523
con,images/conR.bmp,1,531
null,images/fix.bmp,,
inc,images/incR.bmp,1,643
con,images/conL.bmp,1,571
null,images/fix.bmp,,
con,images/conR.bmp,1,499
null,images/fix.bmp,,
neu,images/neuR.bmp,1,507
null,images/fix.bmp,,
inc,images/incL.bmp,1,651
null,images/fix.bmp,,
con,images/conR.bmp,1,562
null,images/fix.bmp,,
inc,images/incL.bmp,1,611
con,images/conL.bmp,1,587
neu,images/neuL.bmp,1,571
inc,images/incR.bmp,1,651
neu,images/neuL.bmp,1,547
inc,images/incL.bmp,1,643
null,images/fix.bmp,,
con,images/conR.bmp,1,555
con,images/conR.bmp,1,555
con,images/conL.bmp,1,531
neu,images/neuR.bmp,1,506
con,images/conL.bmp,1,466
null,images/fix.bmp,,
inc,images/incL.bmp,1,691
con,images/conR.bmp,1,539
inc,images/incR.bmp,1,619
con,images/conL.bmp,1,507
null,images/fix.bmp,,
inc,images/incL.bmp,1,659
neu,images/neuR.bmp,1,499
null,images/fix.bmp,,
neu,images/neuL.bmp,1,539
null,images/fix.bmp,,
inc,images/incL.bmp,1,698
neu,images/neuR.bmp,1,522
con,images/conR.bmp,1,498
null,images/fix.bmp,,
con,images/conL.bmp,1,547
neu,images/neuL.bmp,1,571
inc,images/incR.bmp,1,651
null,images/fix.bmp,,
con,images/conR.bmp,1,491
null,images/fix.bmp,,
con,images/conL.bmp,1,450
con,images/conR.bmp,1,546
null,images/fix.bmp,,
con,images/conL.bmp,1,498
neu,images/neuL.bmp,1,523
neu,images/neuL.bmp,1,435
inc,images/incL.bmp,1,699
null,images/fix.bmp,,
neu,images/neuL.bmp,1,531
null,images/fix.bmp,,
,,,
,,,
