trial_type	correct	response_time
neu	1	0.701
inc	1	1.773
con	1	1.117
inc	1	0.982
inc	1	1.086
neu	1	0.974
con	1	0.798
con	1	0.861
neu	1	0.565
con	1	0.653
inc	1	0.957
neu	1	0.733
con	1	0.661
neu	1	0.813
neu	1	0.91
inc	1	1.542
neu	1	0.702
con	1	0.63
con	1	0.75
inc	1	0.869
con	1	0.549
neu	1	0.821
neu	1	0.597
inc	1	0.75
neu	1	0.814
inc	1	1.062
con	1	0.75
neu	1	0.798
inc	1	0.933
inc	1	1.125
inc	1	1.149
inc	1	0.741
inc	1	1.534
inc	1	0.71
con	1	0.702
neu	1	0.853
con	1	0.965
inc	1	1.117
neu	1	0.878
neu	1	0.638
neu	1	0.686
neu	1	0.734
neu	1	0.565
inc	1	1.157
inc	1	0.709
inc	1	0.869
inc	1	0.781
neu	1	0.829
con	1	0.661
neu	1	0.653
con	1	0.678
inc	1	0.846
con	0	0.0
neu	1	0.733
neu	1	0.821
con	1	1.309
con	1	0.797
inc	1	1.101
inc	1	0.83
con	1	0.654
inc	1	0.862
con	1	0.685
con	1	0.701
con	1	1.293
neu	1	0.709
inc	1	0.901
neu	1	1.085
neu	1	0.805
inc	1	0.789
neu	1	0.821
inc	1	0.669
con	1	0.844
con	1	0.684
neu	1	0.829
inc	1	0.813
neu	1	0.653
inc	1	0.773
neu	1	0.653
con	1	0.908
inc	1	0.852
neu	1	0.604
con	1	0.637
inc	1	0.781
con	1	0.813
con	1	0.821
neu	1	0.797
inc	1	1.044
con	1	0.781
inc	1	1.093
con	1	0.637
neu	1	0.669
inc	1	0.669
neu	1	0.717
inc	1	0.941
con	1	0.637
con	1	0.565
con	1	0.78
neu	1	0.78
con	1	0.644
inc	0	0.0
con	1	0.773
inc	1	0.733
con	1	0.765
inc	0	1.053
neu	1	1.229
neu	1	0.82
inc	1	1.277
neu	1	0.597
con	1	0.781
con	1	0.853
neu	1	0.661
inc	1	0.917
con	1	1.044
con	1	0.964
con	1	0.708
con	1	0.725
neu	1	0.613
neu	1	0.621
inc	1	1.093
neu	1	0.653
