trial_type	correct	response_time
neu	1	0.555
inc	1	0.491
con	1	0.499
inc	0	0.475
inc	1	0.611
neu	0	0.0
con	1	0.562
con	1	0.515
neu	1	0.483
con	1	0.515
inc	1	0.523
neu	1	0.523
con	1	0.507
neu	1	0.531
neu	0	0.53
inc	1	0.778
neu	1	0.451
con	1	0.611
con	1	0.571
inc	0	0.443
con	1	0.443
neu	1	0.595
neu	1	0.498
inc	1	0.803
neu	1	0.579
inc	0	0.443
con	1	0.667
neu	1	0.491
inc	1	0.643
inc	1	0.682
inc	1	0.714
inc	1	0.626
inc	1	0.627
inc	1	0.619
con	1	0.611
neu	1	0.595
con	1	0.563
inc	1	0.611
neu	1	0.507
neu	1	0.634
neu	1	0.466
neu	1	0.611
neu	1	0.427
inc	1	0.699
inc	0	0.403
inc	1	0.699
inc	1	0.715
neu	1	0.571
con	1	0.467
neu	1	0.475
con	1	0.474
inc	1	0.667
con	1	0.539
neu	1	0.555
neu	1	0.579
con	1	0.595
con	1	0.522
inc	1	0.642
inc	1	0.643
con	1	0.563
inc	1	0.627
con	1	0.594
con	1	0.57
con	1	0.555
neu	1	0.61
inc	1	0.682
neu	1	0.595
neu	1	0.45
inc	1	0.57
neu	1	0.531
inc	1	0.587
con	1	0.554
con	1	0.546
neu	1	0.546
inc	1	0.61
neu	1	0.586
inc	1	0.626
neu	1	0.418
con	1	0.586
inc	1	0.898
neu	1	0.706
con	1	0.522
inc	1	0.595
con	1	0.611
con	1	0.514
neu	1	0.562
inc	1	0.69
con	1	0.491
inc	0	0.914
con	1	0.442
neu	1	0.482
inc	1	0.714
neu	1	0.61
inc	1	0.65
con	1	0.53
con	1	0.53
con	1	0.523
neu	1	0.53
con	1	0.45
inc	1	0.682
con	1	0.554
inc	1	0.698
con	1	0.442
inc	1	0.779
neu	1	0.602
neu	1	0.466
inc	1	0.626
neu	1	0.482
con	1	0.618
con	1	0.507
neu	1	0.539
inc	0	0.57
con	1	0.522
con	1	0.546
con	1	0.626
con	1	0.507
neu	1	0.483
neu	1	0.642
inc	1	0.794
neu	1	0.674
