trial_type	correct	response_time
neu	1	0.709
inc	1	0.813
con	1	0.709
inc	1	0.669
inc	1	0.733
neu	1	0.66
con	1	0.509
con	1	0.669
neu	1	0.629
con	1	0.693
inc	1	0.749
neu	1	0.573
con	1	0.773
neu	1	0.685
neu	1	0.732
inc	1	0.756
neu	1	0.628
con	1	0.581
con	1	0.749
inc	1	0.629
con	1	0.589
neu	1	0.549
neu	1	0.541
inc	1	0.972
neu	1	0.636
inc	1	0.7
con	1	0.677
neu	1	0.613
inc	1	0.597
inc	1	0.709
inc	1	0.637
inc	1	0.637
inc	1	0.676
inc	1	1.748
con	1	0.62
neu	1	0.693
con	1	0.789
inc	1	0.709
neu	1	0.612
neu	1	0.436
neu	1	0.484
neu	1	0.517
neu	1	0.597
inc	1	0.829
inc	1	0.637
inc	1	0.693
inc	1	0.517
neu	1	0.605
con	1	0.573
neu	1	0.517
con	1	0.613
inc	1	0.764
con	1	0.532
neu	1	0.573
neu	1	0.589
con	1	0.605
con	1	0.573
inc	1	0.605
inc	1	0.684
con	1	0.636
inc	1	0.669
con	1	0.637
con	1	0.469
con	1	0.581
neu	1	0.429
inc	1	0.669
neu	1	0.628
neu	1	0.572
inc	1	0.596
neu	1	0.572
inc	1	0.573
con	1	0.573
con	1	0.621
neu	1	0.629
inc	1	0.605
neu	1	0.533
inc	1	0.701
neu	0	0.0
con	1	0.637
inc	0	1.613
neu	1	0.549
con	1	0.669
inc	1	1.445
con	1	0.749
con	1	0.852
neu	1	0.572
inc	1	0.957
con	1	1.021
inc	1	0.693
con	1	0.629
neu	1	0.677
inc	0	0.0
neu	1	0.596
inc	1	0.652
con	1	0.732
con	1	0.541
con	1	0.605
neu	1	0.741
con	1	0.741
inc	1	0.765
con	1	1.509
inc	1	0.74
con	1	0.572
inc	1	0.644
neu	1	0.781
neu	1	0.573
inc	1	0.605
neu	1	0.669
con	1	0.549
con	1	0.949
neu	1	0.741
inc	0	0.0
con	1	0.981
con	1	0.573
con	1	0.541
con	1	0.597
neu	1	0.525
neu	1	0.445
inc	1	0.557
neu	1	0.524
