trial_type	correct	response_time
neu	1	0.818
inc	1	0.81
con	1	0.602
inc	1	0.642
inc	1	0.715
neu	1	0.65
con	1	0.65
con	1	0.482
neu	1	0.514
con	1	0.45
inc	1	0.666
neu	1	0.506
con	1	0.57
neu	1	0.514
neu	1	0.563
inc	1	0.699
neu	1	0.563
con	1	0.458
con	1	0.578
inc	1	0.562
con	1	0.466
neu	1	0.61
neu	1	0.578
inc	1	0.834
neu	1	0.586
inc	1	0.753
con	1	0.457
neu	1	0.457
inc	1	0.633
inc	1	0.713
inc	1	0.602
inc	1	0.57
inc	1	0.594
inc	1	0.594
con	1	0.442
neu	1	0.529
con	1	0.666
inc	1	0.69
neu	1	0.65
neu	1	0.498
neu	1	0.521
neu	1	0.569
neu	1	0.433
inc	1	0.753
inc	1	0.665
inc	1	0.522
inc	1	0.522
neu	1	0.41
con	1	0.418
neu	1	0.506
con	1	0.546
inc	1	0.61
con	1	0.45
neu	1	0.697
neu	1	0.465
con	0	0.73
con	1	0.61
inc	1	0.77
inc	1	0.666
con	1	0.506
inc	1	0.841
con	1	0.505
con	1	0.442
con	1	0.45
neu	1	0.434
inc	1	0.594
neu	1	0.418
neu	1	0.538
inc	0	0.442
neu	1	0.498
inc	1	0.601
con	1	0.665
con	1	0.577
neu	1	0.562
inc	1	0.666
neu	1	0.562
inc	1	0.666
neu	1	0.73
con	1	0.649
inc	0	0.473
neu	1	0.585
con	1	0.513
inc	0	1.002
con	1	0.53
con	1	0.626
neu	1	0.537
inc	1	0.833
con	1	0.562
inc	1	0.634
con	1	0.538
neu	1	0.586
inc	1	0.778
neu	1	0.562
inc	1	0.65
con	1	0.433
con	1	0.505
con	0	0.553
neu	1	0.577
con	1	0.425
inc	1	0.826
con	1	0.514
inc	1	0.682
con	1	0.458
inc	1	0.49
neu	1	0.442
neu	1	0.601
inc	1	1.025
neu	1	0.546
con	1	0.514
con	1	0.538
neu	1	0.562
inc	1	0.706
con	1	0.561
con	1	0.537
con	1	0.529
con	1	0.53
neu	1	0.53
neu	1	0.474
inc	1	0.722
neu	1	0.538
