trial_type	correct	response_time
neu	1	0.9
inc	1	0.42
con	0	0.42
inc	1	0.652
inc	0	0.436
neu	1	0.605
con	1	0.709
con	1	0.508
neu	1	0.636
con	1	0.524
inc	1	0.644
neu	1	0.516
con	1	0.716
neu	1	0.74
neu	1	0.557
inc	1	0.629
neu	1	0.541
con	1	0.581
con	1	0.636
inc	1	0.564
con	1	0.636
neu	1	0.628
neu	1	0.596
inc	1	0.797
neu	1	0.525
inc	1	0.757
con	1	0.621
neu	1	0.492
inc	1	0.596
inc	1	0.796
inc	1	0.572
inc	1	0.612
inc	1	0.748
inc	1	0.765
con	1	0.733
neu	1	0.629
con	1	0.66
inc	1	0.844
neu	1	0.669
neu	1	0.725
neu	1	0.589
neu	1	0.58
neu	1	0.5
inc	1	0.748
inc	1	0.708
inc	1	0.62
inc	1	0.628
neu	1	0.548
con	1	0.62
neu	1	0.668
con	1	0.524
inc	1	0.589
con	1	0.613
neu	1	0.756
neu	1	0.82
con	1	0.548
con	0	0.468
inc	1	0.596
inc	1	0.597
con	1	0.605
inc	1	0.597
con	1	0.636
con	1	0.708
con	1	0.716
neu	1	0.908
inc	1	0.596
neu	1	0.492
neu	1	0.589
inc	1	0.636
neu	1	0.605
inc	1	0.565
con	1	0.556
con	1	0.524
neu	1	0.604
inc	1	0.644
neu	1	0.732
inc	1	0.604
neu	1	0.652
con	1	0.651
inc	1	1.019
neu	1	0.699
con	1	0.595
inc	1	0.819
con	1	0.836
con	1	0.612
neu	1	0.604
inc	1	0.659
con	1	0.555
inc	1	0.732
con	1	0.732
neu	1	0.612
inc	1	0.62
neu	1	0.66
inc	1	0.82
con	1	0.532
con	1	0.756
con	1	0.707
neu	1	0.611
con	1	0.659
inc	1	0.876
con	1	0.636
inc	1	0.724
con	1	0.612
inc	0	0.932
neu	1	0.66
neu	1	0.603
inc	1	0.731
neu	1	0.651
con	1	0.676
con	1	0.9
neu	1	0.756
inc	1	0.916
con	1	0.619
con	1	0.579
con	1	0.667
con	1	0.628
neu	1	0.66
neu	1	0.764
inc	1	0.82
neu	1	0.684
