trial_type	correct	response_time
neu	1	1.064
inc	0	1.208
con	1	0.904
inc	0	1.864
inc	1	0.865
neu	1	1.064
con	1	1.072
con	1	0.872
neu	1	0.624
con	1	0.672
inc	1	1.312
neu	0	1.0
con	0	0.864
neu	1	0.648
neu	1	0.68
inc	0	0.0
neu	1	0.545
con	1	0.545
con	0	0.857
inc	1	1.2
con	1	0.688
neu	1	0.72
neu	1	0.424
inc	0	0.456
neu	1	1.032
inc	1	1.248
con	0	0.784
neu	1	0.737
inc	1	1.609
inc	0	0.0
inc	0	0.968
inc	1	1.464
inc	0	1.744
inc	0	0.752
con	1	1.04
neu	1	0.736
con	1	1.313
inc	0	0.896
neu	1	1.024
neu	0	1.168
neu	1	0.912
neu	1	0.632
neu	1	0.712
inc	1	1.432
inc	1	0.856
inc	1	1.424
inc	1	0.913
neu	1	0.825
con	1	0.905
neu	1	0.704
con	1	0.64
inc	1	1.408
con	1	0.92
neu	1	0.856
neu	1	0.624
con	1	1.616
con	1	0.92
inc	1	1.953
inc	1	1.352
con	1	0.688
inc	1	1.296
con	1	0.88
con	1	0.824
con	1	0.664
neu	1	0.664
inc	1	1.321
neu	1	1.297
neu	1	0.641
inc	1	0.985
neu	1	1.056
inc	1	1.208
con	0	1.36
con	1	0.84
neu	1	0.808
inc	1	1.224
neu	1	0.752
inc	1	1.168
neu	1	0.753
con	1	1.408
inc	0	0.0
neu	1	0.816
con	0	0.0
inc	1	1.168
con	1	1.016
con	1	0.856
neu	1	0.624
inc	1	1.201
con	1	0.832
inc	1	1.704
con	1	1.488
neu	1	0.968
inc	1	1.096
neu	1	1.16
inc	0	0.0
con	1	0.808
con	0	0.0
con	0	0.696
neu	1	0.633
con	1	0.841
inc	1	1.912
con	1	1.096
inc	0	0.0
con	0	0.0
inc	1	1.408
neu	1	0.696
neu	1	0.824
inc	0	0.0
neu	1	0.609
con	1	0.777
con	1	1.32
neu	1	0.68
inc	1	1.024
con	1	0.864
con	0	1.416
con	0	0.0
con	0	1.056
neu	1	0.673
neu	1	0.481
inc	1	1.793
neu	1	0.952
