trial_type	correct	response_time
neu	1	1.222
inc	0	0.0
con	1	0.758
inc	1	1.309
inc	1	0.861
neu	1	0.798
con	1	0.814
con	1	0.758
neu	1	0.534
con	1	0.67
inc	1	0.773
neu	1	0.653
con	1	0.541
neu	1	0.366
neu	1	0.518
inc	1	0.766
neu	1	0.646
con	1	0.438
con	1	0.59
inc	1	0.605
con	1	0.501
neu	1	0.614
neu	1	0.622
inc	1	0.718
neu	1	0.542
inc	1	0.605
con	1	0.613
neu	1	0.541
inc	0	0.438
inc	1	0.766
inc	1	0.63
inc	0	0.582
inc	1	0.645
inc	1	0.613
con	1	0.429
neu	1	0.558
con	1	0.662
inc	1	0.645
neu	1	0.542
neu	1	0.606
neu	1	0.582
neu	1	0.534
neu	1	0.446
inc	1	0.67
inc	1	0.725
inc	1	0.645
inc	1	0.701
neu	1	0.453
con	1	0.47
neu	1	0.574
con	1	0.43
inc	0	0.406
con	1	0.534
neu	1	0.597
neu	1	0.469
con	1	0.622
con	1	0.558
inc	1	0.79
inc	1	0.654
con	1	0.486
inc	1	0.637
con	1	0.59
con	1	0.502
con	1	0.534
neu	1	0.59
inc	1	0.637
neu	1	0.501
neu	1	0.485
inc	1	0.646
neu	1	0.478
inc	1	0.622
con	1	0.462
con	1	0.526
neu	1	0.438
inc	1	0.589
neu	1	0.581
inc	1	0.653
neu	1	0.558
con	1	0.502
inc	0	0.454
neu	1	0.765
con	1	0.605
inc	1	0.646
con	1	0.566
con	1	0.47
neu	1	0.574
inc	1	0.637
con	1	0.518
inc	1	0.59
con	1	0.486
neu	1	0.526
inc	1	0.662
neu	1	0.438
inc	1	0.637
con	1	0.485
con	1	0.558
con	1	0.55
neu	1	0.526
con	1	0.63
inc	1	0.701
con	1	0.653
inc	1	0.725
con	1	0.477
inc	1	0.589
neu	1	0.749
neu	1	0.525
inc	1	0.605
neu	1	0.518
con	1	0.533
con	1	0.613
neu	1	0.557
inc	1	0.717
con	1	0.541
con	1	0.493
con	1	0.557
con	1	0.677
neu	1	0.501
neu	1	0.549
inc	1	0.741
neu	1	0.557
