trial_type	correct	response_time
neu	1	0.542
inc	1	0.766
con	1	0.541
inc	1	0.813
inc	1	0.765
neu	1	0.701
con	1	0.581
con	1	0.733
neu	1	0.662
con	1	0.574
inc	1	0.678
neu	1	0.534
con	1	0.47
neu	1	0.582
neu	1	0.726
inc	1	1.294
neu	1	0.51
con	1	0.59
con	1	0.63
inc	1	0.742
con	1	0.559
neu	1	0.67
neu	1	0.59
inc	1	0.774
neu	1	0.59
inc	1	0.662
con	1	0.59
neu	1	0.598
inc	1	0.799
inc	1	0.759
inc	1	0.767
inc	1	0.783
inc	1	0.759
inc	1	0.647
con	1	0.647
neu	1	0.615
con	1	0.624
inc	1	0.832
neu	1	0.735
neu	1	0.639
neu	1	0.599
neu	1	0.615
neu	1	0.514
inc	1	0.768
inc	1	0.744
inc	1	0.728
inc	1	0.768
neu	1	0.48
con	1	0.576
neu	1	0.584
con	1	0.592
inc	1	0.728
con	1	0.608
neu	1	0.753
neu	1	0.753
con	1	0.713
con	1	0.833
inc	0	0.601
inc	1	0.736
con	1	1.336
inc	1	0.768
con	1	0.641
con	1	0.585
con	1	0.577
neu	1	0.529
inc	1	0.641
neu	1	0.737
neu	1	0.601
inc	1	0.697
neu	1	0.777
inc	1	0.844
con	1	0.706
con	1	0.514
neu	1	0.586
inc	1	0.658
neu	1	0.514
inc	1	0.714
neu	1	0.605
con	1	0.698
inc	1	1.002
neu	1	0.676
con	1	0.562
inc	1	0.85
con	1	0.629
con	1	0.677
neu	1	0.626
inc	1	0.869
con	1	0.629
inc	1	0.838
con	1	0.582
neu	1	0.582
inc	1	0.878
neu	1	0.638
inc	1	0.806
con	1	0.597
con	1	0.589
con	1	0.533
neu	0	0.526
con	1	0.605
inc	1	0.91
con	1	0.686
inc	1	0.766
con	1	0.51
inc	1	0.734
neu	1	0.518
neu	1	0.542
inc	1	0.926
neu	1	0.551
con	1	0.551
con	1	0.583
neu	1	0.671
inc	1	0.727
con	1	0.711
con	1	0.526
con	1	0.655
con	1	0.607
neu	1	0.583
neu	1	0.559
inc	1	0.927
neu	1	0.631
