trial_type	correct	response_time
neu	1	1.553
inc	1	1.289
con	1	0.697
inc	1	0.681
inc	1	0.785
neu	0	0.913
con	1	0.937
con	1	0.633
neu	1	0.729
con	1	0.689
inc	1	0.793
neu	1	0.657
con	1	1.385
neu	1	0.585
neu	1	0.857
inc	1	0.889
neu	1	0.817
con	1	0.569
con	1	1.393
inc	1	0.657
con	1	0.777
neu	1	0.817
neu	1	0.753
inc	1	0.689
neu	1	0.689
inc	1	0.833
con	1	0.705
neu	1	0.601
inc	1	0.753
inc	1	0.761
inc	1	0.713
inc	1	1.081
inc	1	0.977
inc	1	0.657
con	0	0.801
neu	1	0.753
con	1	0.937
inc	1	0.889
neu	1	0.937
neu	1	0.705
neu	1	0.729
neu	1	0.697
neu	1	0.625
inc	1	0.833
inc	1	0.809
inc	1	0.929
inc	1	0.753
neu	1	0.729
con	1	0.753
neu	1	0.729
con	1	0.657
inc	1	0.817
con	1	0.657
neu	1	0.873
neu	1	0.673
con	1	0.953
con	1	0.849
inc	1	0.753
inc	1	1.121
con	1	0.673
inc	1	0.929
con	1	0.761
con	1	1.496
con	1	0.785
neu	1	0.689
inc	1	0.865
neu	1	0.809
neu	1	0.657
inc	1	0.913
neu	1	0.617
inc	1	0.785
con	1	1.153
con	1	0.985
neu	1	0.809
inc	1	0.809
neu	1	0.993
inc	1	1.001
neu	1	0.873
con	1	0.992
inc	1	0.896
neu	1	0.688
con	1	0.784
inc	1	0.96
con	1	0.721
con	1	1.28
neu	0	0.0
inc	1	0.824
con	1	1.105
inc	1	0.841
con	1	0.792
neu	1	0.872
inc	1	0.88
neu	1	0.752
inc	1	0.832
con	1	0.912
con	1	0.848
con	1	0.897
neu	1	0.753
con	1	1.065
inc	1	1.2
con	1	0.736
inc	1	0.864
con	1	0.76
inc	1	1.049
neu	1	0.673
neu	1	0.84
inc	1	1.256
neu	1	0.664
con	1	0.696
con	1	0.953
neu	1	0.873
inc	1	0.841
con	1	0.8
con	1	0.944
con	1	0.936
con	1	1.008
neu	1	0.977
neu	1	0.753
inc	1	0.849
neu	1	0.744
