trial_type	correct	response_time
neu	1	0.955
inc	1	0.675
con	1	0.507
inc	1	0.859
inc	1	0.579
neu	1	0.691
con	1	0.571
con	1	0.507
neu	1	0.475
con	1	0.563
inc	1	0.603
neu	1	0.634
con	1	0.707
neu	1	0.483
neu	1	0.659
inc	1	0.627
neu	1	0.515
con	1	0.819
con	1	0.571
inc	1	0.651
con	1	0.531
neu	1	0.731
neu	1	0.603
inc	1	1.011
neu	1	0.563
inc	1	0.763
con	1	0.843
neu	1	0.499
inc	1	0.675
inc	1	0.683
inc	1	0.579
inc	1	0.699
inc	1	0.771
inc	1	0.603
con	1	0.563
neu	1	0.635
con	1	0.667
inc	1	1.131
neu	1	0.835
neu	1	0.587
neu	1	0.555
neu	1	0.555
neu	1	0.507
inc	1	0.731
inc	1	0.547
inc	1	0.779
inc	1	0.61
neu	1	0.499
con	1	0.555
neu	1	0.651
con	1	0.603
inc	1	0.683
con	1	0.587
neu	1	0.915
neu	1	0.595
con	1	0.787
con	1	0.699
inc	1	0.971
inc	1	0.651
con	1	0.523
inc	1	0.627
con	1	0.619
con	1	0.523
con	1	0.867
neu	1	0.651
inc	1	0.915
neu	1	0.619
neu	1	0.603
inc	1	0.731
neu	1	0.595
inc	1	0.675
con	1	0.835
con	1	0.539
neu	1	0.714
inc	1	0.659
neu	1	0.507
inc	1	0.619
neu	1	0.483
con	1	0.747
inc	1	0.755
neu	1	0.611
con	1	0.643
inc	1	0.715
con	1	0.627
con	1	1.299
neu	1	0.907
inc	1	0.763
con	1	0.89
inc	1	0.907
con	1	0.779
neu	1	0.723
inc	1	0.955
neu	1	0.715
inc	1	0.723
con	1	0.715
con	1	0.579
con	1	0.891
neu	1	0.803
con	1	0.595
inc	1	0.787
con	1	0.827
inc	1	0.683
con	1	0.787
inc	1	0.771
neu	1	0.539
neu	1	0.611
inc	1	0.707
neu	1	0.762
con	1	0.587
con	1	0.619
neu	1	0.507
inc	1	0.699
con	1	1.099
con	1	0.899
con	1	0.635
con	1	0.795
neu	1	0.563
neu	1	0.603
inc	1	0.635
neu	1	0.787
