trial_type	correct	response_time
neu	1	0.814
inc	1	0.614
con	1	0.574
inc	1	0.758
inc	1	0.75
neu	1	0.837
con	1	0.989
con	1	0.741
neu	1	0.613
con	1	0.709
inc	1	0.661
neu	1	0.59
con	1	0.726
neu	1	0.598
neu	1	1.15
inc	1	0.782
neu	1	0.614
con	0	1.542
con	1	1.054
inc	1	0.638
con	1	0.67
neu	1	0.87
neu	1	0.766
inc	0	1.549
neu	1	0.701
inc	1	0.757
con	1	1.037
neu	1	0.686
inc	1	0.782
inc	1	0.79
inc	1	0.75
inc	1	0.878
inc	1	0.174
inc	1	1.878
con	1	0.702
neu	1	0.758
con	1	1.349
inc	1	1.749
neu	1	0.878
neu	1	0.718
neu	1	0.646
neu	1	0.55
neu	1	0.702
inc	1	0.798
inc	1	0.702
inc	1	0.718
inc	1	0.662
neu	1	0.67
con	1	0.902
neu	1	0.59
con	1	1.07
inc	1	0.838
con	1	0.998
neu	1	0.701
neu	1	0.661
con	1	0.829
con	1	0.774
inc	1	1.038
inc	1	0.95
con	1	0.91
inc	1	0.798
con	1	0.902
con	1	0.782
con	0	1.638
neu	1	0.742
inc	1	0.734
neu	1	0.701
neu	1	0.709
inc	1	0.757
neu	1	0.989
inc	1	0.637
con	0	0.0
con	1	1.35
neu	1	0.726
inc	1	0.742
neu	1	0.758
inc	1	0.734
neu	1	0.622
con	1	1.27
inc	1	0.95
neu	1	0.694
con	1	0.654
inc	1	1.493
con	1	0.661
con	1	1.117
neu	1	0.702
inc	1	0.846
con	1	0.742
inc	1	0.886
con	1	0.774
neu	1	0.678
inc	1	0.646
neu	1	0.614
inc	1	0.822
con	1	1.102
con	1	0.774
con	1	0.805
neu	1	1.053
con	1	0.733
inc	1	0.845
con	1	0.749
inc	1	0.709
con	1	0.645
inc	1	0.733
neu	1	0.549
neu	1	0.525
inc	1	0.949
neu	1	0.645
con	1	0.837
con	1	0.981
neu	1	0.638
inc	1	1.118
con	1	0.901
con	1	0.925
con	1	0.653
con	1	0.845
neu	1	0.645
neu	1	0.525
inc	1	0.765
neu	1	0.589
