trial_type	correct	response_time
neu	1	0.583
inc	0	0.0
con	1	0.551
inc	1	0.607
inc	1	0.615
neu	1	0.584
con	1	0.624
con	1	0.408
neu	1	0.528
con	1	0.52
inc	1	0.512
neu	1	0.496
con	1	0.575
neu	1	0.567
neu	1	0.495
inc	1	0.895
neu	1	0.616
con	1	0.52
con	1	0.536
inc	1	0.528
con	1	0.472
neu	1	0.535
neu	1	0.519
inc	1	0.631
neu	1	1.023
inc	1	0.688
con	1	0.544
neu	1	0.536
inc	1	0.552
inc	1	0.592
inc	1	0.576
inc	1	0.583
inc	1	0.671
inc	1	0.679
con	1	0.551
neu	1	0.648
con	1	0.704
inc	1	0.647
neu	1	0.575
neu	1	0.687
neu	1	0.543
neu	1	0.503
neu	1	0.423
inc	1	0.703
inc	1	0.703
inc	1	0.615
inc	1	0.59
neu	1	0.534
con	1	0.534
neu	1	0.511
con	1	0.463
inc	1	0.671
con	1	0.527
neu	1	0.439
neu	1	0.519
con	1	0.566
con	1	0.566
inc	1	0.663
inc	1	0.695
con	1	0.567
inc	1	0.559
con	1	0.727
con	1	0.51
con	1	0.526
neu	1	0.526
inc	1	0.591
neu	1	0.671
neu	1	0.551
inc	1	0.583
neu	1	0.535
inc	1	0.567
con	1	0.543
con	1	0.535
neu	1	0.511
inc	1	0.534
neu	1	0.622
inc	1	0.583
neu	1	0.503
con	1	0.607
inc	1	0.799
neu	1	0.487
con	1	0.503
inc	1	0.654
con	1	0.599
con	1	0.599
neu	1	0.591
inc	1	0.895
con	1	0.511
inc	1	0.67
con	1	0.599
neu	1	0.591
inc	0	0.0
neu	1	0.583
inc	1	0.599
con	1	0.543
con	1	0.567
con	1	0.567
neu	1	0.575
con	1	0.543
inc	1	0.655
con	1	0.583
inc	1	0.655
con	1	0.583
inc	1	0.663
neu	1	0.663
neu	1	0.559
inc	1	0.615
neu	1	0.542
con	1	0.718
con	1	0.647
neu	1	0.575
inc	1	0.615
con	1	0.527
con	1	0.551
con	1	0.567
con	1	0.574
neu	1	0.518
neu	1	0.519
inc	1	0.615
neu	1	0.479
